time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,
1085.362548,0.01009,0.007774,-0.0299,-9.667268,-9.667317,-0.001065,-0.005325,0.003195,99046.32,30.57,-0.00873196,
1085.372671,0.010123,0.040664,-0.05681,-9.667268,-9.66752,-0.005325,-0.013845,-0.001065,99046.32,30.57,-0.00893496,
1085.383775,0.011104,0.003588,-0.032292,-9.63677,-9.636825,-0.001065,-0.00639,0,99046.32,30.57,0.02176004,
1085.393875,0.010099,-0.01495,-0.001196,-9.636172,-9.636184,-0.001065,-0.00639,0.00213,99046.32,30.57,0.02240104,
1085.40401,0.010136,0.052026,-0.041262,-9.673248,-9.673476,-0.00426,-0.011715,-0.001065,99046.32,30.57,-0.01489096,
1085.414127,0.010116,0.043654,-0.053222,-9.64574,-9.645986,-0.00213,-0.007455,0,99046.32,30.57,0.01259904,
1085.424219,0.010093,0.022126,-0.020332,-9.629594,-9.629641,-0.003195,-0.005325,0,99046.32,30.57,0.02894404,
1085.434307,0.010088,0.048438,-0.0299,-9.644544,-9.644712,-0.00426,-0.011715,0.001065,99046.32,30.57,0.01387304,
1085.444501,0.010194,0.066378,-0.061594,-9.66368,-9.664104,-0.00213,-0.00639,0.001065,99046.22,30.57,-0.00551896,
1085.454597,0.010095,0.016744,-0.04186,-9.627202,-9.627308,-0.003195,-0.009585,0,99046.22,30.57,0.03127704,
1085.464763,0.010166,0.033488,-0.051428,-9.60986,-9.610056,-0.00426,-0.00639,0,99046.22,30.57,0.04852904,
1085.474887,0.010124,0.042458,-0.044252,-9.63976,-9.639955,-0.003195,-0.00852,-0.00213,99046.22,30.57,0.01863004,
1085.484991,0.010104,0.006578,-0.047242,-9.630192,-9.63031,-0.00213,-0.007455,0,99046.22,30.57,0.02827504,
1085.495082,0.010091,0.017342,-0.048438,-9.631388,-9.631525,-0.003195,-0.00639,0.001065,99046.22,30.57,0.02706004,
1085.505191,0.010109,0.012558,-0.028704,-9.609262,-9.609313,-0.005325,-0.00852,0.001065,99046.22,30.57,0.04927204,
1085.515277,0.010086,-0.001794,-0.038272,-9.623016,-9.623092,-0.003195,-0.00852,0,99046.22,30.57,0.03549304,
1085.525367,0.01009,0.000598,-0.032292,-9.645142,-9.645196,-0.00426,-0.003195,-0.001065,99046.22,30.57,0.01338904,
1085.535464,0.010097,0.022126,-0.025714,-9.647534,-9.647594,-0.003195,-0.00852,-0.001065,99046.22,30.57,0.01099104,
1085.545903,0.010439,0.003588,-0.016744,-9.648132,-9.648147,-0.005325,-0.005325,-0.00426,99046.22,30.57,0.01043804,
1085.556368,0.010465,-0.01495,-0.016744,-9.64873,-9.648756,-0.00426,-0.007455,0,99046.14,30.57,0.00982904,
1085.566465,0.010097,0.016744,-0.012558,-9.64873,-9.648753,-0.00213,-0.00852,0.001065,99046.14,30.57,0.00983204,
1085.576553,0.010088,0.052624,-0.012558,-9.670258,-9.670409,-0.00213,-0.01065,-0.00213,99046.14,30.57,-0.01182396,
1085.586647,0.010094,0.010764,-0.009568,-9.679826,-9.679837,-0.003195,-0.005325,-0.001065,99046.14,30.57,-0.02125196,
1085.596747,0.010101,0.029302,-0.022126,-9.679228,-9.679298,-0.003195,-0.007455,0.001065,99046.14,30.57,-0.02071296,
1085.606864,0.010117,0.048438,0.016146,-9.685208,-9.685343,-0.003195,-0.00852,-0.001065,99046.14,30.57,-0.02675796,
1085.616982,0.010118,0.015548,-0.019734,-9.67863,-9.678663,-0.003195,-0.00639,0,99046.14,30.57,-0.02007796,
1085.627076,0.010094,0.013156,-0.001196,-9.675042,-9.675051,-0.00213,-0.007455,0,99046.14,30.57,-0.01646596,
1085.637176,0.0101,0.019734,0.013156,-9.668464,-9.668493,-0.00426,-0.01065,-0.001065,99046.14,30.57,-0.00990796,
1085.647288,0.010112,0.025116,-0.02093,-9.69657,-9.696625,-0.005325,-0.00426,0.001065,99046.14,30.57,-0.03803996,
1085.657384,0.010096,0.003588,-0.037076,-9.682816,-9.682888,-0.005325,-0.007455,0.00213,99046.14,30.57,-0.02430296,
1085.667475,0.010091,0.001794,-0.01495,-9.664876,-9.664888,-0.00426,-0.003195,0,99046.14,30.57,-0.00630296,
1085.677557,0.010083,0.012558,-0.025116,-9.672052,-9.672093,-0.00426,-0.009585,0.001065,99046.14,30.57,-0.01350796,
1085.687655,0.010097,0.011362,-0.016744,-9.69059,-9.690611,-0.00213,-0.00639,-0.00213,99046.14,30.57,-0.03202596,
1085.69776,0.010105,0.016146,-0.040664,-9.658896,-9.658995,-0.005325,-0.00639,0.00213,99046.14,30.57,-0.00040996,
1085.707868,0.010109,0.007176,-0.045448,-9.663082,-9.663192,-0.005325,-0.00639,0.001065,99046.14,30.57,-0.00460696,
1085.718006,0.010138,0.025714,-0.038272,-9.678032,-9.678142,-0.007455,-0.009585,0.001065,99046.14,30.57,-0.01955696,
1085.728088,0.010082,0.05681,-0.031694,-9.66069,-9.660909,-0.001065,-0.005325,-0.001065,99046.14,30.57,-0.00232396,
1085.738194,0.010106,0.010764,-0.031096,-9.66368,-9.663736,-0.00213,-0.011715,0,99046.14,30.57,-0.00515096,
1085.748291,0.010097,-0.003588,-0.019136,-9.678032,-9.678052,-0.003195,-0.005325,0.00213,99046.14,30.57,-0.01946696,
1085.758377,0.010086,0.028106,-0.040066,-9.67265,-9.672774,-0.00639,-0.009585,-0.001065,99046.14,30.57,-0.01418896,
1085.76895,0.010573,0.028106,-0.037076,-9.661288,-9.6614,-0.00213,-0.00852,0,99046.14,30.57,-0.00281496,
1085.779043,0.010093,0.029302,-0.046644,-9.63976,-9.639917,-0.003195,-0.00852,0.00213,99046.08,30.57,0.01866804,
1085.789159,0.010116,0.0299,-0.04485,-9.644544,-9.644695,-0.00213,-0.00639,-0.001065,99046.08,30.57,0.01389004,
1085.79924,0.010081,0.03289,-0.05083,-9.643348,-9.643538,-0.00426,-0.007455,0,99046.08,30.57,0.01504704,
1085.809322,0.010082,0.034684,-0.04186,-9.656504,-9.656657,-0.00426,-0.009585,0,99046.08,30.57,0.00192804,
1085.819403,0.010081,0.004186,-0.025116,-9.653514,-9.653548,-0.005325,-0.00639,0,99046.08,30.57,0.00503704,
1085.829502,0.010098,-0.00897,-0.036478,-9.650524,-9.650597,-0.00426,-0.009585,0,99046.08,30.57,0.00798804,
1085.839601,0.010099,0.01794,-0.060398,-9.638564,-9.63877,-0.003195,-0.005325,-0.001065,99046.08,30.57,0.01981504,
1085.849713,0.010112,0.038272,-0.027508,-9.617036,-9.617151,-0.00213,-0.00639,0.001065,99046.08,30.57,0.04143404,
1085.859802,0.010089,0.018538,-0.033488,-9.60986,-9.609936,-0.00213,-0.00852,-0.001065,99046.08,30.57,0.04864904,
1085.869944,0.010142,-0.012558,-0.01794,-9.623016,-9.623041,-0.005325,-0.00639,0,99046.08,30.57,0.03554404,
1085.880034,0.01009,0.004784,-0.02392,-9.63079,-9.630821,-0.003195,-0.009585,-0.00213,99046.08,30.57,0.02776404,
1085.890155,0.010121,0.028106,-0.022724,-9.629594,-9.629662,-0.003195,-0.01065,-0.001065,99046.23,30.57,0.02892304,
1085.900246,0.010091,-0.003588,0.001196,-9.630192,-9.630193,-0.003195,-0.00426,0,99046.23,30.57,0.02839204,
1085.910366,0.01012,0.001196,-0.027508,-9.635574,-9.635613,-0.003195,-0.007455,0,99046.23,30.57,0.02297204,
1085.92047,0.010105,0.046644,-0.02691,-9.641554,-9.641704,-0.003195,-0.005325,0,99046.23,30.57,0.01688104,
1085.930569,0.010099,0.017342,-0.010166,-9.62481,-9.624831,-0.005325,-0.00426,0.001065,99046.23,30.57,0.03375404,
1085.940659,0.010089,0.01196,-0.022126,-9.626006,-9.626039,-0.003195,-0.00852,-0.003195,99046.23,30.57,0.03254604,
1085.950795,0.010136,0.02392,-0.034086,-9.657102,-9.657192,-0.005325,-0.007455,-0.001065,99046.23,30.57,0.00139304,
1085.960981,0.010187,-0.003588,-0.015548,-9.63677,-9.636783,-0.003195,-0.00852,0.003195,99046.23,30.57,0.02180204,
1085.971074,0.010092,0,-0.019136,-9.640956,-9.640975,-0.00426,-0.00852,0,99046.23,30.57,0.01761004,
1085.98141,0.010337,0.013754,-0.033488,-9.666072,-9.66614,-0.00426,-0.00639,0.00213,99046.23,30.57,-0.00755496,
1085.99155,0.010139,0.021528,-0.013156,-9.672052,-9.672085,-0.00213,-0.00639,0,99046.23,30.57,-0.01349996,
1086.001648,0.010098,0.019734,-0.02392,-9.657102,-9.657152,-0.00639,-0.009585,-0.001065,99046.15,30.57,0.00143304,
1086.011739,0.010091,0.021528,-0.025714,-9.657102,-9.65716,-0.003195,-0.005325,-0.001065,99046.15,30.57,0.00142504,
1086.021839,0.0101,0.014352,-0.002392,-9.664876,-9.664887,-0.00426,-0.007455,0,99046.15,30.57,-0.00630196,
1086.032014,0.010175,0.02392,-0.014352,-9.691786,-9.691826,-0.005325,-0.01065,0.001065,99046.15,30.57,-0.03324096,
1086.04211,0.010096,-0.008372,-0.02093,-9.676238,-9.676264,-0.00426,-0.00639,-0.001065,99046.15,30.57,-0.01767896,
1086.052208,0.010098,0.010166,-0.016744,-9.676238,-9.676258,0,-0.005325,0.001065,99046.15,30.57,-0.01767296,
1086.062385,0.010177,0.023322,-0.041262,-9.66966,-9.669776,-0.00213,-0.009585,0,99046.15,30.57,-0.01119096,
1086.072515,0.010131,0.026312,-0.04186,-9.678032,-9.678158,-0.00213,-0.00426,0,99046.15,30.57,-0.01957296,
1086.082615,0.0101,0.016744,-0.037076,-9.671454,-9.67154,-0.00213,-0.01065,0.001065,99046.15,30.57,-0.01295496,
1086.093235,0.01062,0.046046,-0.039468,-9.679826,-9.680016,-0.00426,-0.00426,0,99046.15,30.57,-0.02143096,
1086.103336,0.010101,0.021528,-0.03289,-9.662484,-9.662564,-0.00426,-0.00639,0.00213,99046.15,30.57,-0.00397896,
1086.113647,0.010311,0.016146,-0.042458,-9.66069,-9.660797,-0.00426,-0.009585,0,99046.15,30.57,-0.00221196,
1086.123768,0.010121,0.028106,-0.057408,-9.655308,-9.65552,-0.00426,-0.005325,0.00213,99046.02,30.57,0.00306504,
1086.133862,0.010093,0.032292,-0.049036,-9.681022,-9.6812,-0.00426,-0.01065,0,99046.02,30.57,-0.02261496,
1086.143949,0.010088,0.01794,-0.049036,-9.65471,-9.654851,-0.005325,-0.009585,0.001065,99046.02,30.57,0.00373404,
1086.154053,0.010104,0.021528,-0.026312,-9.63976,-9.63982,-0.005325,-0.00639,-0.00213,99046.02,30.57,0.01876504,
1086.164149,0.010096,0.023322,-0.042458,-9.663082,-9.663203,-0.00426,-0.009585,0.001065,99046.02,30.57,-0.00461796,
1086.174236,0.010087,0.004784,-0.041262,-9.650524,-9.650613,-0.00426,-0.00639,-0.003195,99046.02,30.57,0.00797204,
1086.184598,0.010361,0.013156,-0.024518,-9.67265,-9.67269,-0.003195,-0.005325,0,99046.02,30.57,-0.01410496,
1086.194684,0.010087,0.022724,-0.028704,-9.66368,-9.663749,-0.00426,-0.007455,0.00213,99046.02,30.57,-0.00516396,
1086.205047,0.010362,0.029302,-0.031694,-9.64275,-9.642847,-0.003195,-0.009585,-0.001065,99046.02,30.57,0.01573804,
1086.215417,0.010371,0.012558,-0.002392,-9.6577,-9.657708,-0.001065,-0.005325,0,99046.02,30.57,0.00087704,
1086.225521,0.010104,-0.001196,-0.010764,-9.636172,-9.636178,-0.003195,-0.00639,-0.003195,99046.02,30.57,0.02240704,
1086.235641,0.01012,-0.013754,-0.00299,-9.669062,-9.669072,-0.00213,-0.00639,0.00213,99045.88,30.57,-0.01048696,
1086.245756,0.010115,0.00897,-0.019734,-9.619428,-9.619452,-0.001065,-0.00639,0.001065,99045.88,30.57,0.03913304,
1086.255863,0.010108,0.00598,-0.02093,-9.629594,-9.629619,-0.005325,-0.005325,0,99045.88,30.57,0.02896604,
1086.265962,0.010099,0.02093,-0.012558,-9.626006,-9.626037,-0.00426,-0.009585,-0.00426,99045.88,30.57,0.03254804,
1086.276099,0.010136,0.017342,-0.017342,-9.623614,-9.623645,-0.00639,-0.00426,0,99045.88,30.57,0.03494004,
1086.286213,0.010114,-0.001196,-0.028106,-9.620026,-9.620067,-0.003195,-0.011715,0.001065,99045.88,30.57,0.03851804,
1086.296307,0.010094,0.02392,-0.028704,-9.623016,-9.623089,-0.00213,-0.007455,0,99045.88,30.57,0.03549604,
1086.306401,0.010094,0.028106,-0.033488,-9.611654,-9.611753,-0.00426,-0.007455,0.001065,99045.88,30.57,0.04683204,
1086.316975,0.010574,0.01495,0.00299,-9.64574,-9.645752,-0.00213,-0.00852,0,99045.88,30.57,0.01283304,
1086.327067,0.010092,0.01794,-0.003588,-9.622418,-9.622435,-0.00213,-0.007455,0,99045.88,30.57,0.03615004,
1086.337161,0.010094,0.039468,-0.030498,-9.6577,-9.657829,-0.003195,-0.00852,0,99045.88,30.57,0.00075604,
1086.347256,0.010095,0.04485,-0.022126,-9.631986,-9.632116,-0.003195,-0.011715,0,99045.09,30.57,0.02646904,
1086.357344,0.010088,0.010166,-0.010166,-9.67265,-9.672661,-0.003195,-0.00213,-0.001065,99045.09,30.57,-0.01407596,
1086.367449,0.010105,0.04784,-0.01495,-9.681022,-9.681152,-0.001065,-0.011715,0.001065,99045.09,30.57,-0.02256696,
1086.377598,0.010149,0.052026,-0.055016,-9.646338,-9.646635,-0.005325,-0.00639,-0.001065,99045.09,30.57,0.01195004,
1086.387689,0.010091,-0.010764,-0.016146,-9.649328,-9.649348,-0.00213,-0.00852,0,99045.09,30.57,0.00923704,
1086.397801,0.010112,0.029302,-0.02093,-9.689394,-9.689461,-0.003195,-0.00426,0.001065,99045.09,30.57,-0.03087596,
1086.407998,0.010197,0.08073,-0.063986,-9.635574,-9.636125,-0.00426,-0.009585,-0.001065,99045.09,30.57,0.02246004,
1086.418093,0.010095,-0.01495,-0.016146,-9.641554,-9.641579,-0.003195,-0.00213,0.003195,99045.09,30.57,0.01700604,
1086.428233,0.01014,-0.01196,0.001794,-9.670856,-9.670864,-0.00213,-0.009585,0,99045.09,30.57,-0.01227896,
1086.438389,0.010156,0.052026,-0.07176,-9.659494,-9.659901,-0.00426,-0.01278,0,99045.09,30.57,-0.00131596,
