time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
2025.928462,0.010722,-0.038304,-0.007182,-9.8154,-9.815477,0.00213,-0.003195,0.00426,98930.35,25.78,0.007639037,0.01379,,
2025.939679,0.011218,-0.079002,-0.002394,-9.798642,-9.798961,0.003195,-0.005325,0.00213,98930.35,25.78,0.024155037,0.030306,,
2025.950969,0.011289,-0.10773,0.007182,-9.829764,-9.830357,0.001065,-0.005325,0.00213,98930.35,25.78,-0.007240963,-0.00109,,
2025.962206,0.011238,-0.110124,0.04788,-9.810612,-9.811347,0.001065,-0.005325,0.001065,98930.35,25.78,0.011769037,0.01792,,
2025.973186,0.010979,-0.114912,0.014364,-9.85131,-9.851991,0.001065,-0.005325,0.001065,98930.26,25.78,-0.028874963,-0.022724,,
2025.984479,0.011293,-0.14364,0.026334,-9.8154,-9.816486,0.00213,-0.00639,0.00426,98930.26,25.78,0.006630037,0.012781,,
2025.995713,0.011235,-0.117306,0.04788,-9.853704,-9.854519,0.00213,-0.005325,0.00426,98930.26,25.78,-0.031402963,-0.025252,,
2026.006789,0.011076,-0.10773,0.004788,-9.860886,-9.861476,0.001065,-0.00639,0.003195,98930.26,25.78,-0.038359963,-0.032209,,
2026.017946,0.011157,-0.105336,0.021546,-9.848916,-9.849503,0.001065,-0.00213,0.001065,98930.26,25.78,-0.026386963,-0.020236,,
2026.02916,0.011214,-0.112518,-0.002394,-9.829764,-9.830408,0.00213,-0.003195,0.001065,98930.26,25.78,-0.007291963,-0.001141,,
2026.040331,0.011171,-0.098154,0.014364,-9.808218,-9.80872,0,-0.00426,0.00213,98930.32,25.78,0.014396037,0.020547,,
2026.051522,0.011191,-0.09576,0.033516,-9.80343,-9.803955,0.001065,-0.00426,0.001065,98930.32,25.78,0.019161037,0.025312,,
2026.062696,0.011174,-0.114912,0,-9.798642,-9.799316,0.003195,-0.00426,0.001065,98930.32,25.78,0.023800037,0.029951,,
