Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
47.7628441,0.0024376,0.308076,0.010169,9.771689,9.77655,1.806886,1.89063,1,2,3,4
47.7652855,0.0024414,0.274576,0.017348,9.764511,9.768386,1.613861,3.615189,1,2,3,4
47.7677231,0.0024376,0.346361,0.007777,9.776475,9.782612,2.029605,1.286218,1,2,3,4
47.7701645,0.0024414,0.315254,0.014955,9.812367,9.817442,1.842282,2.71598,1,2,3,4
47.7726021,0.0024376,0.281755,0.002991,9.812367,9.816412,1.644848,0.608213,1,2,3,4
47.7750435,0.0024414,0.298505,-0.00658,9.829117,9.833651,1.739901,358.737183,1,2,3,4
47.7774811,0.0024376,0.291326,0.034098,9.802796,9.807184,1.71395,6.675704,1,2,3,4
47.7799187,0.0024376,0.32004,0.005384,9.833903,9.839111,1.864246,0.963763,1,2,3,4
47.7823563,0.0024376,0.322433,-0.016152,9.805189,9.810502,1.885748,357.132294,1,2,3,4
47.7847977,0.0024414,0.35354,-0.020937,9.81476,9.821148,2.066586,356.610809,1,2,3,4
47.7872353,0.0024376,0.288933,-0.011366,9.838689,9.842937,1.683304,357.747284,1,2,3,4
47.7896767,0.0024414,0.351147,-0.004187,9.824331,9.830606,2.047175,359.316772,1,2,3,4
47.7921143,0.0024376,0.355932,0.000598,9.845867,9.852299,2.07037,0.096295,1,2,3,4
47.7945557,0.0024414,0.375075,-0.001795,9.843474,9.850618,2.182206,359.725861,1,2,3,4
47.7969933,0.0024376,0.324826,-0.00658,9.857831,9.863183,1.887615,358.839478,1,2,3,4
47.7994347,0.0024414,0.358325,-0.032901,9.843474,9.850049,2.093496,354.753815,1,2,3,4
47.8018723,0.0024376,0.367896,0.026919,9.872188,9.879077,2.139912,4.184916,1,2,3,4
47.8043098,0.0024375,0.343968,0.026919,9.857831,9.863867,2.004474,4.474897,1,2,3,4
47.8067513,0.0024415,0.377468,0.005384,9.860224,9.867448,2.192585,0.817159,1,2,3,4
47.809185,0.0024337,0.315254,0.010169,9.876974,9.88201,1.829169,1.84761,1,2,3,4
47.8116264,0.0024414,0.358325,-0.028116,9.876974,9.883512,2.084032,355.513519,1,2,3,4
47.814064,0.0024376,0.322433,0.017348,9.903295,9.908557,1.867393,3.079735,1,2,3,4
47.8165054,0.0024414,0.372682,0.000598,9.879367,9.886394,2.160302,0.091967,1,2,3,4
47.818943,0.0024376,0.387039,0.010169,9.884152,9.891732,2.24315,1.505107,1,2,3,4
47.8213844,0.0024414,0.339183,-0.011366,9.886545,9.892368,1.966027,358.08075,1,2,3,4
47.823822,0.0024376,0.343968,-0.011366,9.860224,9.866228,1.998999,358.107422,1,2,3,4
47.8262634,0.0024414,0.35354,-0.037687,9.88176,9.888154,2.060611,353.915314,1,2,3,4
47.828701,0.0024376,0.343968,0.017348,9.90808,9.914064,1.990856,2.887254,1,2,3,4
47.8311424,0.0024414,0.33679,-0.02333,9.87458,9.880349,1.958047,356.037354,1,2,3,4
47.83358,0.0024376,0.360718,-0.004187,9.888938,9.895515,2.089191,359.3349,1,2,3,4
47.8360176,0.0024376,0.387039,0.000598,9.912866,9.920419,2.235984,0.088556,1,2,3,4
47.8384552,0.0024376,0.351147,-0.013759,9.876974,9.883224,2.037688,357.756165,1,2,3,4
47.8408966,0.0024414,0.308076,-0.004187,9.88176,9.886561,1.785751,359.221283,1,2,3,4
47.8433342,0.0024376,0.300897,-0.00658,9.860224,9.864816,1.748317,358.747223,1,2,3,4
47.8457756,0.0024414,0.360718,-0.035294,9.87458,9.881229,2.101986,354.411743,1,2,3,4
47.8482132,0.0024376,0.372682,-0.004187,9.857831,9.864874,2.165188,359.356262,1,2,3,4
47.8506508,0.0024376,0.351147,-0.016152,9.867402,9.873661,2.040184,357.366455,1,2,3,4
47.8530922,0.0024414,0.348754,-0.020937,9.855438,9.861629,2.030376,356.564423,1,2,3,4
47.8555298,0.0024376,0.312862,-0.05683,9.845867,9.851001,1.849809,349.704803,1,2,3,4
47.8579712,0.0024414,0.339183,-0.004187,9.843474,9.849318,1.973677,359.292694,1,2,3,4
47.8604088,0.0024376,0.332004,-0.042473,9.862617,9.868295,1.943803,352.709869,1,2,3,4
47.8628464,0.0024376,0.360718,-0.020937,9.896116,9.902711,2.091157,356.678101,1,2,3,4
47.865284,0.0024376,0.339183,-0.004187,9.841082,9.846926,1.974074,359.292694,1,2,3,4
47.8677254,0.0024414,0.293719,-0.030508,9.903295,9.907697,1.708002,354.069977,1,2,3,4
47.870163,0.0024376,0.308076,-0.008973,9.84826,9.853082,1.792532,358.331665,1,2,3,4
47.8726044,0.0024414,0.312862,-0.032901,9.838689,9.843717,1.831307,353.996704,1,2,3,4
47.875042,0.0024376,0.324826,-0.054437,9.819546,9.825068,1.921015,350.486359,1,2,3,4
47.8774834,0.0024414,0.288933,-0.044865,9.809975,9.814331,1.7072,351.173615,1,2,3,4
47.879921,0.0024376,0.267398,-0.049651,9.824331,9.828095,1.585849,349.480988,1,2,3,4
47.8823624,0.0024414,0.293719,-0.061615,9.805189,9.809781,1.753123,348.152527,1,2,3,4
47.8848,0.0024376,0.286541,-0.052044,9.824331,9.828647,1.69789,349.705688,1,2,3,4
47.8872414,0.0024414,0.334397,-0.047258,9.824331,9.830134,1.968813,351.956024,1,2,3,4
47.8896751,0.0024337,0.291326,-0.044865,9.821939,9.826361,1.718967,351.244995,1,2,3,4
47.8921165,0.0024414,0.293719,-0.020937,9.807582,9.812001,1.71965,355.922668,1,2,3,4
47.8945541,0.0024376,0.276969,-0.054437,9.798011,9.802075,1.650075,348.880585,1,2,3,4
47.8969955,0.0024414,0.286541,-0.028116,9.817153,9.821374,1.679813,354.396027,1,2,3,4
47.8994331,0.0024376,0.286541,-0.049651,9.829117,9.833418,1.694659,350.169525,1,2,3,4
47.9018707,0.0024376,0.305683,-0.052044,9.800404,9.805308,1.812293,350.337799,1,2,3,4
47.9043121,0.0024414,0.296112,-0.037687,9.836296,9.840824,1.738213,352.746796,1,2,3,4
47.9067497,0.0024376,0.267398,-0.028116,9.817153,9.820834,1.568852,353.997681,1,2,3,4
47.9091911,0.0024414,0.286541,-0.013759,9.802796,9.806993,1.676314,357.250946,1,2,3,4
47.9116287,0.0024376,0.296112,-0.042473,9.790833,9.795402,1.750107,351.837494,1,2,3,4
47.9140701,0.0024414,0.315254,-0.035294,9.793225,9.798362,1.855302,353.612091,1,2,3,4
47.9165039,0.0024338,0.281755,-0.052044,9.812367,9.816549,1.672457,349.534668,1,2,3,4
47.9189453,0.0024414,0.322433,-0.054437,9.809975,9.815423,1.909161,350.417053,1,2,3,4
47.9213829,0.0024376,0.276969,-0.037687,9.795618,9.799605,1.634465,352.251404,1,2,3,4
47.9238243,0.0024414,0.284148,-0.032901,9.793225,9.797402,1.673159,353.395172,1,2,3,4
47.9262619,0.0024376,0.291326,-0.035294,9.798011,9.802404,1.715548,353.092285,1,2,3,4
47.9287033,0.0024414,0.284148,-0.071186,9.802796,9.807172,1.711551,345.935364,1,2,3,4
47.9311409,0.0024376,0.284148,-0.061615,9.788439,9.792756,1.701344,347.765289,1,2,3,4
47.9335823,0.0024414,0.284148,-0.04008,9.795618,9.79982,1.677948,351.971252,1,2,3,4
47.9360199,0.0024376,0.257827,-0.05683,9.833903,9.837447,1.537988,347.569763,1,2,3,4
47.9384613,0.0024414,0.241077,-0.061615,9.786046,9.789208,1.456428,345.663086,1,2,3,4
47.9408989,0.0024376,0.284148,-0.054437,9.81476,9.819023,1.688412,349.154755,1,2,3,4
47.9433403,0.0024414,0.291326,-0.073579,9.807582,9.812183,1.754797,345.825439,1,2,3,4
47.9457741,0.0024338,0.265005,-0.061615,9.798011,9.801787,1.590532,346.91095,1,2,3,4
47.9482155,0.0024414,0.286541,-0.054437,9.790833,9.795176,1.706283,349.243195,1,2,3,4
47.9506531,0.0024376,0.274576,-0.059222,9.788439,9.792469,1.643896,347.828552,1,2,3,4
47.9530907,0.0024376,0.267398,-0.030508,9.795618,9.799314,1.573834,353.491058,1,2,3,4
47.9555321,0.0024414,0.260219,-0.047258,9.798011,9.801579,1.54611,349.706757,1,2,3,4
47.9579697,0.0024376,0.253041,-0.059222,9.809975,9.813416,1.517493,346.827454,1,2,3,4
47.9604111,0.0024414,0.274576,-0.049651,9.83151,9.835468,1.625701,349.750092,1,2,3,4
47.9628487,0.0024376,0.291326,-0.052044,9.812367,9.816829,1.727371,349.871246,1,2,3,4
47.9652901,0.0024414,0.291326,-0.04008,9.826724,9.831123,1.714178,352.166595,1,2,3,4
47.9677277,0.0024376,0.298505,-0.035294,9.800404,9.805012,1.756692,353.256866,1,2,3,4
47.9701691,0.0024414,0.308076,-0.042473,9.778868,9.783812,1.821557,352.150452,1,2,3,4
47.9726028,0.0024337,0.276969,-0.04008,9.809975,9.813966,1.634105,351.765961,1,2,3,4
47.9750443,0.0024415,0.262612,-0.04008,9.802796,9.806396,1.552426,351.32251,1,2,3,4
47.9774818,0.0024375,0.322433,-0.054437,9.845867,9.851295,1.902178,350.417053,1,2,3,4
47.9799232,0.0024414,0.317647,-0.028116,9.829117,9.834289,1.858253,354.941803,1,2,3,4
47.9823608,0.0024376,0.286541,-0.030508,9.821939,9.826164,1.680395,353.922516,1,2,3,4
47.9848022,0.0024414,0.315254,-0.092722,9.805189,9.810694,1.919385,343.610474,1,2,3,4
47.9872398,0.0024376,0.274576,-0.042473,9.838689,9.842611,1.617615,351.20694,1,2,3,4
47.9896812,0.0024414,0.32004,-0.075972,9.83151,9.837011,1.916323,346.646118,1,2,3,4
47.9921188,0.0024376,0.300897,-0.032901,9.84826,9.85291,1.760364,353.759857,1,2,3,4
47.9945602,0.0024414,0.288933,-0.013759,9.841082,9.845332,1.683653,357.273682,1,2,3,4
47.9969978,0.0024376,0.317647,-0.049651,9.843474,9.848723,1.870744,351.116058,1,2,3,4
47.9994316,0.0024338,0.288933,-0.025723,9.841082,9.845356,1.688412,354.912537,1,2,3,4
48.001873,0.0024414,0.288933,-0.028116,9.836296,9.840579,1.690497,354.442139,1,2,3,4
48.0043106,0.0024376,0.288933,-0.020937,9.83151,9.835777,1.687948,355.855377,1,2,3,4
48.006752,0.0024414,0.305683,-0.032901,9.853045,9.857841,1.787284,353.856781,1,2,3,4
48.0091896,0.0024376,0.265005,-0.035294,9.81476,9.8184,1.560222,352.413818,1,2,3,4
48.011631,0.0024414,0.286541,-0.013759,9.845867,9.850045,1.668826,357.250946,1,2,3,4
48.0140686,0.0024376,0.279362,-0.028116,9.855438,9.859437,1.631829,354.25296,1,2,3,4
48.01651,0.0024414,0.284148,-0.047258,9.869795,9.873997,1.671638,350.557251,1,2,3,4
48.0189476,0.0024376,0.298505,-0.030508,9.838689,9.843264,1.746861,354.164368,1,2,3,4
48.021389,0.0024414,0.276969,-0.05683,9.829117,9.833182,1.647701,348.404785,1,2,3,4
48.0238266,0.0024376,0.305683,-0.083151,9.84826,9.853354,1.842388,344.782837,1,2,3,4
48.026268,0.0024414,0.315254,-0.001795,9.838689,9.843739,1.835257,359.673828,1,2,3,4
48.0287018,0.0024338,0.291326,-0.020937,9.845867,9.850199,1.699272,355.889313,1,2,3,4
48.0311432,0.0024414,0.276969,-0.04008,9.836296,9.840277,1.629789,351.765961,1,2,3,4
48.0335808,0.0024376,0.339183,-0.018544,9.845867,9.851726,1.976056,356.870544,1,2,3,4
48.0360222,0.0024414,0.305683,-0.016152,9.826724,9.831491,1.784216,356.975433,1,2,3,4
48.0384598,0.0024376,0.315254,-0.016152,9.869795,9.874842,1.831948,357.067108,1,2,3,4
48.0409012,0.0024414,0.312862,-0.044865,9.824331,9.829414,1.842707,351.839233,1,2,3,4
48.0433388,0.0024376,0.288933,-0.028116,9.853045,9.857321,1.6876,354.442139,1,2,3,4
48.0457764,0.0024376,0.298505,-0.018544,9.821939,9.82649,1.744058,356.445099,1,2,3,4
48.0482178,0.0024414,0.315254,-0.059222,9.860224,9.86544,1.863301,349.360657,1,2,3,4
48.0506554,0.0024376,0.315254,-0.025723,9.845867,9.850946,1.84005,355.335358,1,2,3,4
48.0530968,0.0024414,0.346361,-0.018544,9.826724,9.832844,2.021585,356.935272,1,2,3,4
48.0555305,0.0024337,0.284148,-0.008973,9.833903,9.838012,1.655876,358.191254,1,2,3,4
48.057972,0.0024415,0.322433,-0.044865,9.855438,9.860813,1.891861,352.078339,1,2,3,4
48.0604095,0.0024375,0.312862,-0.037687,9.833903,9.838951,1.835364,353.131317,1,2,3,4
48.062851,0.0024415,0.300897,-0.05683,9.843474,9.848236,1.781801,349.304718,1,2,3,4
48.0652885,0.0024375,0.286541,-0.044865,9.850653,9.854921,1.68644,351.101105,1,2,3,4
48.0677299,0.0024414,0.298505,-0.018544,9.845867,9.850409,1.739901,356.445099,1,2,3,4
48.0701675,0.0024376,0.308076,-0.02333,9.83151,9.836363,1.799941,355.669373,1,2,3,4
48.0726089,0.0024414,0.308076,-0.020937,9.862617,9.867449,1.793187,356.112091,1,2,3,4
48.0750465,0.0024376,0.324826,-0.011366,9.845867,9.851231,1.890723,357.996002,1,2,3,4
48.0774879,0.0024414,0.312862,-0.02333,9.850653,9.855648,1.824348,355.735352,1,2,3,4
48.0799255,0.0024376,0.322433,-0.025723,9.841082,9.846395,1.882424,355.438751,1,2,3,4
48.0823669,0.0024414,0.30329,-0.013759,9.841082,9.845763,1.766911,357.402557,1,2,3,4
48.0848007,0.0024338,0.315254,-0.02333,9.836296,9.841374,1.840688,355.767609,1,2,3,4
48.0872421,0.0024414,0.312862,-0.047258,9.812367,9.817468,1.84695,351.410309,1,2,3,4
48.0896797,0.0024376,0.332004,-0.030508,9.87458,9.880207,1.933708,354.749725,1,2,3,4
48.0921211,0.0024414,0.351147,-0.032901,9.845867,9.852182,2.051568,354.647186,1,2,3,4
48.0945587,0.0024376,0.346361,-0.020937,9.826724,9.832849,2.02236,356.540741,1,2,3,4
48.0969963,0.0024376,0.274576,-0.016152,9.809975,9.813829,1.60596,356.633545,1,2,3,4
48.0994377,0.0024414,0.296112,-0.028116,9.826724,9.831224,1.733704,354.57605,1,2,3,4
48.1018753,0.0024376,0.30329,-0.013759,9.819546,9.824238,1.770894,357.402557,1,2,3,4
48.1043167,0.0024414,0.308076,-0.004187,9.826724,9.831553,1.795805,359.221283,1,2,3,4
48.1067543,0.0024376,0.329611,0.002991,9.860224,9.865732,1.914689,0.519911,1,2,3,4
48.1091957,0.0024414,0.272184,-0.016152,9.865009,9.868776,1.583132,356.604004,1,2,3,4
48.1116295,0.0024338,0.255434,-0.018544,9.824331,9.827669,1.493314,355.847626,1,2,3,4
48.1140709,0.0024414,0.281755,0.014955,9.807582,9.81164,1.647939,3.038326,1,2,3,4
48.1165085,0.0024376,0.298505,-0.011366,9.805189,9.809738,1.744955,357.819458,1,2,3,4
48.1189499,0.0024414,0.274576,0.005384,9.853045,9.856873,1.596672,1.123303,1,2,3,4
48.1213875,0.0024376,0.286541,-0.011366,9.862617,9.866785,1.665539,357.728485,1,2,3,4
48.1238289,0.0024414,0.310469,0.002991,9.853045,9.857936,1.804827,0.551965,1,2,3,4
48.1262665,0.0024376,0.272184,0.010169,9.84826,9.852026,1.584244,2.139726,1,2,3,4
48.1287079,0.0024414,0.248255,-0.020937,9.809975,9.813138,1.454815,355.17923,1,2,3,4
48.1311455,0.0024376,0.286541,0.005384,9.78126,9.785459,1.678414,1.076412,1,2,3,4
48.1335869,0.0024414,0.279362,-0.052044,9.805189,9.809306,1.660007,349.447021,1,2,3,4
48.1360245,0.0024376,0.312862,0.002991,9.819546,9.824529,1.824884,0.547744,1,2,3,4
48.1384621,0.0024376,0.255434,-0.008973,9.836296,9.839617,1.488589,357.988098,1,2,3,4
48.1408997,0.0024376,0.315254,-0.018544,9.807582,9.812665,1.844299,356.633545,1,2,3,4
48.1433372,0.0024375,0.305683,-0.016152,9.809975,9.81475,1.787284,356.975433,1,2,3,4
48.1457787,0.0024415,0.305683,-0.011366,9.809975,9.814743,1.786079,357.870605,1,2,3,4
48.1482162,0.0024375,0.296112,-0.018544,9.829117,9.833593,1.728843,356.416473,1,2,3,4
48.1506577,0.0024415,0.322433,0.007777,9.802796,9.808101,1.884398,1.381634,1,2,3,4
48.1530952,0.0024375,0.341575,-0.011366,9.83151,9.837448,1.990955,358.094177,1,2,3,4
48.1555367,0.0024415,0.317647,-0.008973,9.824331,9.82947,1.852663,358.381897,1,2,3,4
48.1579742,0.0024375,0.305683,-0.02333,9.819546,9.82433,1.788269,355.63559,1,2,3,4
48.1604156,0.0024414,0.329611,-0.001795,9.798011,9.803554,1.926814,359.688049,1,2,3,4
48.1628532,0.0024376,0.343968,-0.008973,9.81476,9.82079,2.007889,358.505676,1,2,3,4
48.1652908,0.0024376,0.358325,-0.073579,9.800404,9.807228,2.137624,348.396057,1,2,3,4
48.1677284,0.0024376,0.334397,-0.020937,9.809975,9.815695,1.956147,356.417297,1,2,3,4
48.1701698,0.0024414,0.308076,-0.032901,9.836296,9.841174,1.804068,353.904144,1,2,3,4
48.1726074,0.0024376,0.322433,-0.016152,9.819546,9.824851,1.882944,357.132294,1,2,3,4
48.1750488,0.0024414,0.324826,-0.032901,9.845867,9.851279,1.899295,354.216278,1,2,3,4
48.1774864,0.0024376,0.312862,-0.02333,9.826724,9.831731,1.828634,355.735352,1,2,3,4
48.1799278,0.0024414,0.305683,-0.011366,9.766904,9.771693,1.793951,357.870605,1,2,3,4
48.1823654,0.0024376,0.315254,-0.02333,9.774082,9.779193,1.852452,355.767609,1,2,3,4
48.1848068,0.0024414,0.298505,-0.059222,9.81476,9.819477,1.77597,348.778412,1,2,3,4
48.1872444,0.0024376,0.348754,-0.030508,9.841082,9.847306,2.037304,355.00058,1,2,3,4
48.1896858,0.0024414,0.322433,-0.061615,9.838689,9.844164,1.911005,349.181519,1,2,3,4
48.1921234,0.0024376,0.375075,-0.028116,9.843474,9.850657,2.188207,355.713104,1,2,3,4
48.1945572,0.0024338,0.317647,-0.016152,9.833903,9.839046,1.852452,357.089172,1,2,3,4
48.1969986,0.0024414,0.32004,-0.020937,9.826724,9.831957,1.869383,356.257019,1,2,3,4
48.1994362,0.0024376,0.346361,-0.035294,9.802796,9.808977,2.034132,354.181641,1,2,3,4
48.2018776,0.0024414,0.33679,-0.035294,9.826724,9.832557,1.973578,354.017487,1,2,3,4
48.2043152,0.0024376,0.332004,-0.016152,9.833903,9.83952,1.935933,357.214844,1,2,3,4
48.2067566,0.0024414,0.351147,-0.04008,9.843474,9.849817,2.056332,353.488464,1,2,3,4
48.2091942,0.0024376,0.327219,-0.00658,9.812367,9.817824,1.910391,358.847961,1,2,3,4
48.2116356,0.0024414,0.332004,-0.00658,9.843474,9.849074,1.932189,358.864563,1,2,3,4
48.2140732,0.0024376,0.341575,-0.047258,9.824331,9.830381,2.010324,352.122925,1,2,3,4
48.2165146,0.0024414,0.358325,-0.042473,9.817153,9.823782,2.104963,353.240234,1,2,3,4
48.2189522,0.0024376,0.391825,-0.016152,9.850653,9.858456,2.279759,357.639526,1,2,3,4
48.2213898,0.0024376,0.35354,-0.037687,9.838689,9.845111,2.069614,353.915314,1,2,3,4
48.2238274,0.0024376,0.324826,-0.018544,9.833903,9.839284,1.894962,356.732513,1,2,3,4
48.2262688,0.0024414,0.33679,-0.011366,9.845867,9.851632,1.960245,358.067139,1,2,3,4
48.2287064,0.0024376,0.327219,0.005384,9.829117,9.834563,1.906905,0.942624,1,2,3,4
48.2311478,0.0024414,0.315254,0.014955,9.824331,9.829399,1.839943,2.71598,1,2,3,4
48.2335854,0.0024376,0.327219,-0.02333,9.855438,9.860896,1.906391,355.921814,1,2,3,4
48.2360268,0.0024414,0.300897,-0.035294,9.845867,9.850527,1.762364,353.309998,1,2,3,4
48.2384644,0.0024376,0.339183,-0.008973,9.850653,9.856495,1.972785,358.484589,1,2,3,4
48.2409019,0.0024375,0.327219,0.005384,9.862617,9.868045,1.900531,0.942624,1,2,3,4
48.2433434,0.0024415,0.358325,-0.04008,9.853045,9.85964,2.095738,353.617828,1,2,3,4
48.2457809,0.0024375,0.296112,-0.008973,9.843474,9.847931,1.723742,358.264282,1,2,3,4
48.2482185,0.0024376,0.300897,-0.016152,9.841082,9.845694,1.753793,356.927429,1,2,3,4
48.2506561,0.0024376,0.296112,-0.02333,9.826724,9.831212,1.731332,355.495087,1,2,3,4
48.2530975,0.0024414,0.32004,-0.02333,9.872188,9.877401,1.861725,355.830658,1,2,3,4
48.2555351,0.0024376,0.33679,-0.042473,9.850653,9.856501,1.973776,352.812378,1,2,3,4
48.2579765,0.0024414,0.339183,-0.047258,9.869795,9.875734,1.987216,352.068054,1,2,3,4
48.2604141,0.0024376,0.310469,-0.042473,9.867402,9.872376,1.818869,352.210205,1,2,3,4
48.2628555,0.0024414,0.327219,-0.042473,9.845867,9.851395,1.919385,352.604431,1,2,3,4
48.2652931,0.0024376,0.351147,-0.02333,9.860224,9.866502,2.044018,356.198883,1,2,3,4
48.2677345,0.0024414,0.322433,-0.02333,9.872188,9.87748,1.875654,355.861511,1,2,3,4
48.2701721,0.0024376,0.296112,-0.032901,9.824331,9.828848,1.737087,353.659821,1,2,3,4
48.2726135,0.0024414,0.30329,-0.013759,9.838689,9.843371,1.767354,357.402557,1,2,3,4
48.2750473,0.0024338,0.288933,-0.013759,9.862617,9.866858,1.679929,357.273682,1,2,3,4
48.2774887,0.0024414,0.281755,-0.013759,9.869795,9.873825,1.637097,357.204346,1,2,3,4
48.2799263,0.0024376,0.334397,-0.035294,9.860224,9.865955,1.953144,353.974976,1,2,3,4
48.2823677,0.0024414,0.327219,-0.037687,9.843474,9.848984,1.916528,353.429993,1,2,3,4
48.2848053,0.0024376,0.30329,-0.035294,9.865009,9.869734,1.772882,353.362305,1,2,3,4
48.2872429,0.0024376,0.265005,-0.068794,9.829117,9.832929,1.595446,345.447601,1,2,3,4
48.2896843,0.0024414,0.281755,-0.018544,9.841082,9.845132,1.643539,356.234375,1,2,3,4
48.2921219,0.0024376,0.284148,-0.016152,9.838689,9.842804,1.656821,356.746674,1,2,3,4
48.2945633,0.0024414,0.265005,-0.028116,9.84826,9.851865,1.550029,353.943878,1,2,3,4
48.2970009,0.0024376,0.300897,-0.032901,9.817153,9.821818,1.766025,353.759857,1,2,3,4
48.2994423,0.0024414,0.274576,-0.018544,9.833903,9.837753,1.603032,356.13623,1,2,3,4
48.3018761,0.0024338,0.32004,-0.030508,9.84826,9.853506,1.869697,354.554626,1,2,3,4
48.3043175,0.0024414,0.305683,-0.032901,9.850653,9.85545,1.787722,353.856781,1,2,3,4
48.3067551,0.0024376,0.279362,-0.00658,9.843474,9.84744,1.626062,358.650665,1,2,3,4
48.3091965,0.0024414,0.310469,-0.037687,9.821939,9.826917,1.823811,353.078888,1,2,3,4
48.3116341,0.0024376,0.281755,-0.013759,9.838689,9.842731,1.642229,357.204346,1,2,3,4
48.3140755,0.0024414,0.334397,-0.044865,9.826724,9.832514,1.966326,352.358368,1,2,3,4
48.3165131,0.0024376,0.32004,-0.044865,9.821939,9.827253,1.884502,352.019897,1,2,3,4
48.3189545,0.0024414,0.358325,-0.030508,9.821939,9.82852,2.096859,355.133453,1,2,3,4
48.3213921,0.0024376,0.312862,-0.030508,9.812367,9.817402,1.834937,354.43045,1,2,3,4
48.3238335,0.0024414,0.284148,-0.030508,9.795618,9.799786,1.671052,353.871704,1,2,3,4
48.3262711,0.0024376,0.324826,-0.00658,9.798011,9.803395,1.899089,358.839478,1,2,3,4
48.3287125,0.0024414,0.30329,-0.020937,9.807582,9.812292,1.775419,356.050934,1,2,3,4
48.3311462,0.0024337,0.312862,-0.016152,9.824331,9.829325,1.826385,357.044708,1,2,3,4
48.3335876,0.0024414,0.300897,-0.018544,9.805189,9.809822,1.76092,356.473297,1,2,3,4
48.3360252,0.0024376,0.300897,-0.035294,9.807582,9.81226,1.769235,353.309998,1,2,3,4
48.3384628,0.0024376,0.279362,-0.085543,9.824331,9.828674,1.703298,342.974884,1,2,3,4
48.3409042,0.0024414,0.315254,-0.028116,9.81476,9.819862,1.847056,354.903625,1,2,3,4
48.3433418,0.0024376,0.284148,-0.04008,9.776475,9.780685,1.68121,351.971252,1,2,3,4
48.3457832,0.0024414,0.300897,-0.018544,9.812367,9.816998,1.759808,356.473297,1,2,3,4
48.3482208,0.0024376,0.308076,-0.037687,9.783653,9.788575,1.817039,353.025665,1,2,3,4
48.3506622,0.0024414,0.300897,-0.020937,9.766904,9.771561,1.768904,356.019623,1,2,3,4
48.3530998,0.0024376,0.33679,-0.028116,9.821939,9.827751,1.9707,355.227936,1,2,3,4
48.3555412,0.0024414,0.339183,-0.020937,9.817153,9.823033,1.982582,356.467712,1,2,3,4
48.357975,0.0024338,0.310469,-0.011366,9.795618,9.800544,1.816608,357.903412,1,2,3,4
48.3604164,0.0024414,0.262612,-0.032901,9.802796,9.806369,1.546616,352.858917,1,2,3,4
48.362854,0.0024376,0.293719,-0.028116,9.800404,9.804844,1.724423,354.532135,1,2,3,4
48.3652954,0.0024414,0.279362,-0.02333,9.821939,9.825938,1.634824,355.226196,1,2,3,4
48.367733,0.0024376,0.332004,0.012562,9.802796,9.808425,1.941183,2.166915,1,2,3,4
48.3701744,0.0024414,0.296112,-0.00658,9.824331,9.828794,1.726691,358.726959,1,2,3,4
48.372612,0.0024376,0.324826,-0.00658,9.817153,9.822528,1.895582,358.839478,1,2,3,4
48.3750534,0.0024414,0.305683,-0.016152,9.795618,9.8004,1.78991,356.975433,1,2,3,4
48.377491,0.0024376,0.32004,-0.016152,9.819546,9.824773,1.869069,357.110901,1,2,3,4
48.3799324,0.0024414,0.310469,-0.00658,9.78126,9.786189,1.818438,358.785828,1,2,3,4
48.38237,0.0024376,0.305683,-0.035294,9.776475,9.781317,1.802874,353.413788,1,2,3,4
48.3848038,0.0024338,0.32004,-0.04008,9.786046,9.79136,1.887719,352.861816,1,2,3,4
48.3872452,0.0024414,0.288933,-0.052044,9.809975,9.814366,1.714064,349.789124,1,2,3,4
48.3896828,0.0024376,0.284148,-0.04008,9.809975,9.814171,1.675497,351.971252,1,2,3,4
48.3921242,0.0024414,0.324826,-0.052044,9.829117,9.83462,1.916936,350.897369,1,2,3,4
48.3945618,0.0024376,0.281755,-0.004187,9.809975,9.814021,1.645324,359.148529,1,2,3,4
48.3970032,0.0024414,0.296112,-0.001795,9.807582,9.812051,1.729296,359.652771,1,2,3,4
48.3994408,0.0024376,0.257827,-0.04008,9.829117,9.83258,1.520714,351.16394,1,2,3,4
48.4018822,0.0024414,0.276969,-0.042473,9.821939,9.825934,1.634105,351.281738,1,2,3,4
48.4043198,0.0024376,0.262612,-0.032901,9.824331,9.827895,1.543069,352.858917,1,2,3,4
48.4067612,0.0024414,0.250648,-0.025723,9.83151,9.834738,1.468071,354.140503,1,2,3,4
48.4091988,0.0024376,0.279362,-0.042473,9.843474,9.847529,1.644372,351.355286,1,2,3,4
48.4116402,0.0024414,0.262612,-0.025723,9.836296,9.839835,1.536715,354.405731,1,2,3,4
48.4140739,0.0024337,0.272184,-0.008973,9.836296,9.840066,1.586096,358.111816,1,2,3,4
48.4165154,0.0024415,0.272184,-0.025723,9.850653,9.854446,1.589916,354.601257,1,2,3,4
48.4189529,0.0024375,0.281755,-0.030508,9.84826,9.852337,1.648414,353.820068,1,2,3,4
48.4213943,0.0024414,0.276969,-0.020937,9.84826,9.852176,1.615436,355.677002,1,2,3,4
48.4238319,0.0024376,0.288933,-0.020937,9.838689,9.842953,1.686556,355.855377,1,2,3,4
48.4262733,0.0024414,0.322433,-0.032901,9.841082,9.846417,1.886371,354.173645,1,2,3,4
48.4287109,0.0024376,0.30329,-0.025723,9.872188,9.876879,1.766025,355.152191,1,2,3,4
