time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,,
304.751836,0.010122,-0.016146,-0.031694,-9.655906,-9.655972,-0.00213,-0.00852,-0.001065,98386.3,32.1,0.00261304,
304.761927,0.010092,0.011362,-0.049036,-9.680424,-9.680555,-0.00639,-0.00852,-0.00213,98386.3,32.1,-0.02196996,
304.77214,0.010213,0.018538,-0.056212,-9.659494,-9.659675,-0.005325,-0.007455,0.00213,98386.3,32.1,-0.00108996,
304.782228,0.010088,0.001794,-0.043654,-9.623016,-9.623115,-0.00426,-0.00426,-0.00213,98386.3,32.1,0.03547004,
304.792375,0.010147,0.032292,-0.057408,-9.628398,-9.628623,-0.00426,-0.009585,-0.003195,98386.3,32.1,0.02996204,
304.802507,0.010132,0.04186,-0.06578,-9.644544,-9.644859,-0.003195,-0.007455,0.001065,98386.3,32.1,0.01372604,
304.8126,0.010094,0.019734,-0.046644,-9.641554,-9.641687,-0.003195,-0.00639,-0.00213,98386.3,32.1,0.01689804,
304.822689,0.010089,0.013754,-0.059202,-9.621222,-9.621414,-0.00639,-0.005325,-0.001065,98386.3,32.1,0.03717104,
304.833354,0.010665,0.034086,-0.047242,-9.639162,-9.639338,-0.00639,-0.007455,-0.001065,98386.3,32.1,0.01924704,
304.844686,0.011332,0.049036,-0.040664,-9.648132,-9.648342,-0.005325,-0.00852,0,98386.3,32.1,0.01024304,
304.85578,0.011093,0.036478,-0.03887,-9.629594,-9.629742,-0.003195,-0.009585,0.001065,98386.36,32.1,0.02884304,
304.866891,0.011112,0.019136,-0.008372,-9.63677,-9.636793,-0.00213,-0.00426,0,98386.36,32.1,0.02179204,
304.878156,0.011264,0.020332,0.010166,-9.646338,-9.646365,-0.003195,-0.007455,-0.00213,98386.36,32.1,0.01222004,
304.889287,0.011132,0.032292,0.013156,-9.655906,-9.655969,-0.005325,-0.009585,-0.001065,98386.36,32.1,0.00261604,
304.900572,0.011284,0.011362,0.022724,-9.66667,-9.666703,-0.00213,-0.00639,-0.001065,98386.36,32.1,-0.00811796,
304.911697,0.011126,0.03289,0.00897,-9.676238,-9.676298,-0.007455,-0.005325,0,98386.36,32.1,-0.01771296,
304.922824,0.011126,0.040664,0.018538,-9.706736,-9.706839,-0.005325,-0.011715,0,98386.36,32.1,-0.04825396,
304.934144,0.01132,0.041262,0.008372,-9.679228,-9.67932,-0.005325,-0.009585,0,98386.36,32.1,-0.02073496,
304.945769,0.011625,0.043654,0.012558,-9.715108,-9.715214,-0.007455,-0.00852,0,98386.36,32.1,-0.05662896,
304.956362,0.010593,0.050232,-0.015548,-9.69657,-9.696713,-0.003195,-0.00852,0,98386.36,32.1,-0.03812796,
304.967589,0.011227,0.036478,-0.001196,-9.687002,-9.687071,-0.00426,-0.007455,0,98386.52,32.1,-0.02848596,
304.978765,0.011176,0.047242,-0.012558,-9.695374,-9.695497,-0.007455,-0.007455,-0.00213,98386.52,32.1,-0.03691196,
304.98993,0.011165,0.061594,-0.013156,-9.694178,-9.694383,-0.00639,-0.007455,0.00213,98386.52,32.1,-0.03579796,
305.001103,0.011174,0.031096,-0.02093,-9.658896,-9.658969,-0.003195,-0.00639,-0.00213,98386.52,32.1,-0.00038396,
305.012324,0.01122,0.052624,-0.013156,-9.661886,-9.662038,-0.003195,-0.007455,0.001065,98386.52,32.1,-0.00345296,
305.023535,0.011212,0.066378,-0.047242,-9.642152,-9.642496,-0.00639,-0.009585,-0.003195,98386.52,32.1,0.01608904,
305.034646,0.011111,0.031096,-0.040066,-9.61584,-9.615974,-0.005325,-0.007455,0.00213,98386.52,32.1,0.04261104,
305.045883,0.011237,0.037674,-0.064584,-9.612252,-9.612543,-0.001065,-0.009585,0.001065,98386.52,32.1,0.04604204,
305.057046,0.011163,0.047242,-0.058604,-9.5979,-9.598195,-0.005325,-0.007455,0.001065,98386.52,32.1,0.06039004,
305.068625,0.011579,0.01794,-0.05083,-9.603282,-9.603433,-0.00213,-0.007455,0,98386.52,32.1,0.05515204,
305.080467,0.011842,0.008372,-0.056212,-9.579362,-9.579531,-0.003195,-0.005325,0.001065,98386.61,32.1,0.07905404,
305.090577,0.01011,0.014352,-0.081328,-9.605674,-9.606029,-0.005325,-0.01065,0.001065,98386.61,32.1,0.05255604,
305.101767,0.01119,0.022126,-0.052624,-9.613448,-9.613617,-0.00426,-0.00639,-0.00213,98386.61,32.1,0.04496804,
305.113195,0.011428,-0.004784,-0.08671,-9.591322,-9.591715,-0.003195,-0.00426,-0.001065,98386.61,32.1,0.06687004,
305.124265,0.01107,0.007176,-0.075946,-9.654112,-9.654413,-0.00639,-0.01065,-0.00213,98386.61,32.1,0.00417204,
305.135352,0.011087,0.019136,-0.03887,-9.645142,-9.645239,-0.00639,-0.007455,-0.00426,98386.61,32.1,0.01334604,
305.146522,0.01117,-0.007774,-0.04186,-9.667268,-9.667362,-0.003195,-0.00639,0.00213,98386.61,32.1,-0.00877696,
305.15767,0.011148,-0.004186,-0.00598,-9.68461,-9.684613,-0.003195,-0.009585,-0.001065,98386.61,32.1,-0.02602796,
305.169372,0.011702,-0.004186,-0.038272,-9.689394,-9.68947,-0.005325,-0.00852,0,98386.61,32.1,-0.03088496,
305.18008,0.010708,0.02392,-0.0598,-9.721686,-9.721899,-0.003195,-0.00852,-0.001065,98386.61,32.1,-0.06331396,
305.191433,0.011352,0.00299,-0.027508,-9.7175,-9.717539,-0.003195,-0.005325,0.00213,98386.44,32.1,-0.05895396,
305.202429,0.010997,0.007774,-0.008372,-9.7175,-9.717507,-0.003195,-0.01065,0.001065,98386.44,32.1,-0.05892196,
305.213599,0.01117,0.034086,-0.050232,-9.69956,-9.69975,-0.00639,-0.009585,0.001065,98386.44,32.1,-0.04116496,
305.224936,0.011337,0.040066,-0.026312,-9.686404,-9.686523,-0.005325,-0.005325,0.00213,98386.44,32.1,-0.02793796,
305.236083,0.011147,0.086112,-0.063986,-9.69956,-9.700153,-0.005325,-0.007455,0,98386.44,32.1,-0.04156796,
305.247224,0.011141,0.078936,-0.061594,-9.673846,-9.674364,-0.00639,-0.00639,0.00213,98386.44,32.1,-0.01577896,
305.258376,0.011152,0.084318,-0.039468,-9.650524,-9.650973,-0.005325,-0.00639,0.003195,98386.44,32.1,0.00761204,
305.269523,0.011147,0.11063,-0.066976,-9.635574,-9.636442,-0.003195,-0.007455,0,98386.44,32.1,0.02214304,
305.280746,0.011223,0.081328,-0.065182,-9.63976,-9.640323,-0.00213,-0.009585,0.00426,98386.44,32.1,0.01826204,
305.29193,0.011185,0.062192,-0.00897,-9.65471,-9.654914,-0.005325,-0.007455,0.001065,98386.44,32.1,0.00367104,
305.303133,0.011202,0.048438,0.000598,-9.657102,-9.657223,-0.00639,-0.00639,-0.001065,98386.53,32.1,0.00136204,
305.314249,0.011117,0.051428,0.012558,-9.63378,-9.633925,-0.005325,-0.00852,0.00213,98386.53,32.1,0.02466004,
305.325565,0.011316,0.031694,0.018538,-9.6278,-9.62787,-0.00426,-0.00639,0.001065,98386.53,32.1,0.03071504,
305.337272,0.011707,0.055614,0.015548,-9.64873,-9.648903,-0.005325,-0.00852,-0.001065,98386.53,32.1,0.00968204,
305.347849,0.010577,0.052624,0.022126,-9.65471,-9.654879,-0.001065,-0.00213,0,98386.53,32.1,0.00370604,
305.359034,0.011186,0.022126,0.010166,-9.664278,-9.664309,-0.00426,-0.009585,0.003195,98386.53,32.1,-0.00572396,
305.370205,0.01117,-0.010166,0.013156,-9.657102,-9.657116,-0.005325,-0.00639,0,98386.53,32.1,0.00146904,
305.381387,0.011183,-0.002392,0.012558,-9.660092,-9.6601,-0.003195,-0.003195,0,98386.53,32.1,-0.00151496,
305.392623,0.011236,0.032292,-0.031096,-9.657102,-9.657206,-0.00426,-0.00852,0,98386.53,32.1,0.00137904,
305.403769,0.011146,-0.028106,0.000598,-9.67863,-9.678671,-0.00639,-0.00426,0.001065,98386.53,32.1,-0.02008596,
305.414948,0.011179,0.009568,-0.018538,-9.682218,-9.68224,-0.003195,-0.005325,-0.001065,98386.81,32.1,-0.02365496,
305.426133,0.011185,0.02392,-0.037674,-9.673248,-9.673351,-0.00426,-0.005325,0.001065,98386.81,32.1,-0.01476596,
305.437346,0.011213,-0.007774,-0.054418,-9.625408,-9.625565,-0.005325,-0.00639,-0.001065,98386.81,32.1,0.03302004,
305.448526,0.01118,-0.025714,-0.042458,-9.644544,-9.644672,-0.005325,-0.005325,0,98386.81,32.1,0.01391304,
305.45973,0.011203,-0.010166,-0.060398,-9.625408,-9.625603,-0.001065,-0.009585,0,98386.81,32.1,0.03298204,
305.470851,0.011121,-0.036478,-0.08671,-9.57996,-9.580422,-0.00426,-0.007455,0,98386.81,32.1,0.07816304,
305.482033,0.011182,-0.060996,-0.065182,-9.610458,-9.610873,-0.005325,-0.00213,-0.001065,98386.81,32.1,0.04771204,
305.49328,0.011248,-0.03289,-0.08073,-9.604478,-9.604874,-0.003195,-0.009585,-0.00213,98386.81,32.1,0.05371104,
305.504651,0.01137,-0.064584,-0.06578,-9.58594,-9.586383,-0.007455,-0.009585,-0.001065,98386.81,32.1,0.07220204,
305.515635,0.010984,-0.053222,-0.028106,-9.589528,-9.589717,-0.003195,-0.003195,-0.001065,98386.81,32.1,0.06886804,
305.526819,0.011184,0.009568,-0.056212,-9.628398,-9.628567,-0.005325,-0.00852,-0.003195,98386.81,32.1,0.03001804,
305.537993,0.011174,0.00598,-0.063986,-9.66667,-9.666884,-0.005325,-0.01065,-0.001065,98386.76,32.1,-0.00829896,
305.549181,0.011188,-0.043654,-0.02392,-9.64574,-9.645868,-0.005325,-0.00639,-0.00213,98386.76,32.1,0.01271704,
305.560419,0.011237,-0.000598,-0.020332,-9.718696,-9.718717,-0.005325,-0.00852,-0.003195,98386.76,32.1,-0.06013196,
305.571537,0.011118,0.046046,-0.066976,-9.728264,-9.728604,-0.005325,-0.01278,0.001065,98386.76,32.1,-0.07001896,
305.582782,0.011245,0.02392,-0.01495,-9.69657,-9.696611,-0.00426,-0.003195,0.001065,98386.76,32.1,-0.03802596,
305.593977,0.011195,0.05681,-0.048438,-9.722882,-9.723169,-0.00639,-0.00639,-0.001065,98386.76,32.1,-0.06458396,
305.605157,0.01118,0.038272,-0.032292,-9.712716,-9.712845,-0.007455,-0.007455,0,98386.76,32.1,-0.05425996,
305.616287,0.01113,0.04485,-0.014352,-9.685806,-9.68592,-0.003195,-0.00639,-0.001065,98386.76,32.1,-0.02733496,
305.627498,0.011212,0.040066,-0.042458,-9.663082,-9.663258,-0.005325,-0.00426,0,98386.76,32.1,-0.00467296,
305.638808,0.01131,0.029302,-0.036478,-9.641554,-9.641668,-0.00426,-0.007455,-0.00213,98386.76,32.1,0.01691704,
305.649822,0.011014,0.040664,-0.02392,-9.624212,-9.624328,-0.005325,-0.00639,0.001065,98386.73,32.1,0.03425704,
305.661004,0.011182,0.07176,-0.028106,-9.608664,-9.608973,-0.005325,-0.00852,0.00213,98386.73,32.1,0.04961204,
305.672208,0.011203,0.033488,-0.018538,-9.578764,-9.57884,-0.00426,-0.005325,0.003195,98386.73,32.1,0.07974504,
305.683422,0.011214,0.054418,-0.017342,-9.58295,-9.58312,-0.00426,-0.00852,0.001065,98386.73,32.1,0.07546504,
305.694536,0.011114,0.068172,-0.04186,-9.596106,-9.596439,-0.005325,-0.009585,0,98386.73,32.1,0.06214604,
305.705818,0.011282,0.04784,-0.04784,-9.612252,-9.61249,-0.00426,-0.00852,0.001065,98386.73,32.1,0.04609504,
305.716919,0.011102,0.019734,-0.02691,-9.596704,-9.596762,-0.005325,-0.00852,0,98386.73,32.1,0.06182304,
305.728148,0.011228,0.0299,-0.032292,-9.595508,-9.595609,-0.00213,-0.007455,0,98386.73,32.1,0.06297604,
305.739353,0.011206,0.043056,-0.022126,-9.66966,-9.669781,-0.00213,-0.009585,-0.00426,98386.73,32.1,-0.01119596,
305.750578,0.011225,0.018538,-0.03289,-9.652318,-9.652392,-0.003195,-0.00852,0.001065,98386.73,32.1,0.00619304,
305.76164,0.011061,0.01495,-0.028704,-9.684012,-9.684066,-0.003195,-0.00852,0.001065,98386.87,32.1,-0.02548096,
305.772828,0.011188,0.019136,-0.021528,-9.725274,-9.725317,-0.00639,-0.00852,-0.001065,98386.87,32.1,-0.06673196,
305.784289,0.011461,0.01495,-0.035282,-9.721088,-9.721164,-0.00426,-0.01278,0.00213,98386.87,32.1,-0.06257896,
305.795042,0.010754,-0.00897,0.006578,-9.72647,-9.726476,-0.00426,-0.00639,-0.001065,98386.87,32.1,-0.06789096,
305.805169,0.010126,0.031096,0.007774,-9.698962,-9.699015,-0.003195,-0.00852,0.001065,98386.87,32.1,-0.04042996,
305.815273,0.010104,0.058006,-0.015548,-9.716902,-9.717088,-0.007455,-0.007455,-0.003195,98386.87,32.1,-0.05850296,
305.825362,0.01009,0.031694,-0.004784,-9.69657,-9.696623,-0.005325,-0.00639,0.001065,98386.87,32.1,-0.03803796,
305.835457,0.010095,0.031694,-0.01495,-9.6876,-9.687663,-0.00426,-0.00639,-0.00213,98386.87,32.1,-0.02907796,
305.845554,0.010097,0.04784,-0.03887,-9.670856,-9.671052,-0.00426,-0.007455,-0.001065,98386.87,32.1,-0.01246696,
305.855652,0.010098,0.032292,-0.024518,-9.67564,-9.675725,-0.00426,-0.007455,0,98386.87,32.1,-0.01713996,
305.865752,0.0101,0.052624,-0.022724,-9.673248,-9.673418,-0.00426,-0.00639,0.001065,98386.87,32.1,-0.01483296,
305.875864,0.010112,0.059202,-0.047242,-9.652318,-9.652615,-0.00639,-0.00852,-0.00213,98386.92,32.1,0.00597004,
305.885985,0.010121,0.016744,-0.020332,-9.655906,-9.655942,-0.00639,-0.00852,0.001065,98386.92,32.1,0.00264304,
305.896442,0.010457,0.014352,-0.011362,-9.650524,-9.650541,-0.005325,-0.005325,0,98386.92,32.1,0.00804404,
305.906544,0.010103,0.040664,-0.012558,-9.658298,-9.658392,-0.00426,-0.005325,-0.001065,98386.92,32.1,0.00019304,
305.916651,0.010107,0.023322,-0.019734,-9.652916,-9.652964,-0.00426,-0.00639,0.00213,98386.92,32.1,0.00562104,
305.926881,0.01023,0.018538,-0.018538,-9.633182,-9.633218,-0.00426,-0.005325,0,98386.92,32.1,0.02536704,
305.936994,0.010113,0.03887,-0.031096,-9.64275,-9.642878,-0.005325,-0.00213,0,98386.92,32.1,0.01570704,
305.947089,0.010095,0.060996,-0.037076,-9.61883,-9.619095,-0.005325,-0.009585,0.003195,98386.92,32.1,0.03949004,
305.957178,0.01009,0.013754,-0.02093,-9.614046,-9.614079,-0.005325,-0.00852,0.00213,98386.92,32.1,0.04450604,
305.967279,0.010101,-0.01196,-0.0299,-9.60089,-9.600944,-0.003195,-0.007455,0.001065,98386.92,32.1,0.05764104,
305.977377,0.010097,0.01196,-0.043056,-9.644544,-9.644648,-0.00426,-0.00426,0.001065,98386.92,32.1,0.01393704,
305.987476,0.0101,0.011362,-0.03289,-9.636172,-9.636235,-0.005325,-0.009585,0,98387.01,32.1,0.02235004,
305.997575,0.010098,0.006578,-0.02691,-9.629594,-9.629634,-0.005325,-0.00426,-0.001065,98387.01,32.1,0.02895104,
306.007667,0.010092,0.016146,-0.034086,-9.64275,-9.642824,-0.007455,-0.01065,0.00426,98387.01,32.1,0.01576104,
306.01776,0.010093,0.026312,-0.034086,-9.64275,-9.642846,-0.005325,-0.00639,0,98387.01,32.1,0.01573904,
306.027849,0.010089,-0.006578,-0.043654,-9.678032,-9.678133,-0.00426,-0.00639,0.00213,98387.01,32.1,-0.01954796,
306.037957,0.010108,0.01196,-0.032292,-9.685806,-9.685867,-0.00426,-0.00852,0,98387.01,32.1,-0.02728196,
306.04805,0.010093,0.021528,-0.035282,-9.678032,-9.67812,-0.00426,-0.003195,0.001065,98387.01,32.1,-0.01953496,
306.058149,0.010099,0.01794,-0.04784,-9.689992,-9.690127,-0.00639,-0.007455,0,98387.01,32.1,-0.03154196,
306.068242,0.010094,0.03588,-0.067574,-9.674444,-9.674747,-0.003195,-0.007455,-0.003195,98387.01,32.1,-0.01616196,
306.078351,0.010109,0.042458,-0.039468,-9.67863,-9.678804,-0.005325,-0.00639,-0.001065,98387.01,32.1,-0.02021896,
306.08844,0.010089,0.05382,-0.03588,-9.659494,-9.659711,-0.003195,-0.007455,0.001065,98387.01,32.1,-0.00112596,
306.098532,0.010092,0.041262,-0.051428,-9.641554,-9.641779,-0.00426,-0.007455,-0.001065,98387.09,32.1,0.01680604,
306.108996,0.010464,0.039468,-0.037674,-9.662484,-9.662638,-0.00426,-0.00426,0,98387.09,32.1,-0.00405296,
306.119091,0.010095,0.045448,-0.052624,-9.660092,-9.660342,-0.005325,-0.007455,0,98387.09,32.1,-0.00175696,
306.131431,0.012341,0.034086,-0.034086,-9.631388,-9.631509,-0.003195,-0.007455,0,98387.09,32.1,0.02707604,
306.141532,0.010101,0.055614,-0.034684,-9.625408,-9.625631,-0.00213,-0.00639,0.00213,98387.09,32.1,0.03295404,
306.153341,0.011809,0.062192,-0.032292,-9.628996,-9.629251,-0.005325,-0.007455,0,98387.09,32.1,0.02933404,
306.163437,0.010096,0.028106,-0.014352,-9.624212,-9.624264,-0.00426,-0.011715,-0.001065,98387.09,32.1,0.03432104,
306.175502,0.012065,-0.001196,-0.020332,-9.643348,-9.64337,-0.00213,-0.00852,-0.001065,98387.09,32.1,0.01521504,
306.186757,0.011255,0.006578,-0.003588,-9.671454,-9.671457,-0.00639,-0.009585,0,98387.09,32.1,-0.01287196,
306.198017,0.01126,0.003588,-0.021528,-9.640956,-9.640981,-0.00639,-0.00639,-0.00213,98387.09,32.1,0.01760404,
306.209188,0.011171,0.009568,-0.028106,-9.652916,-9.652962,-0.00426,-0.007455,0,98387.2,32.09,0.00562304,
306.220264,0.011076,0.04186,-0.034086,-9.681022,-9.681173,-0.003195,-0.00852,0,98387.2,32.09,-0.02258796,
306.231498,0.011234,0.019136,-0.01196,-9.67265,-9.672676,-0.00639,-0.005325,0,98387.2,32.09,-0.01409096,
306.242632,0.011134,0.004186,-0.016146,-9.676836,-9.67685,-0.00426,-0.01065,0.00213,98387.2,32.09,-0.01826496,
306.25385,0.011218,0.02392,-0.027508,-9.656504,-9.656573,-0.00426,-0.007455,0,98387.2,32.09,0.00201204,
306.265055,0.011205,0.010166,-0.000598,-9.670856,-9.670861,-0.00639,-0.00852,0,98387.2,32.09,-0.01227596,
306.276226,0.011171,0.019136,-0.031694,-9.657102,-9.657173,-0.007455,-0.005325,0.00213,98387.2,32.09,0.00141204,
306.287478,0.011253,0.026312,0,-9.649926,-9.649962,-0.005325,-0.01065,0,98387.2,32.09,0.00862304,
306.298585,0.011107,0.013754,-0.025116,-9.658896,-9.658938,-0.005325,-0.007455,0.001065,98387.2,32.09,-0.00035296,
306.309796,0.011211,0.039468,-0.029302,-9.648132,-9.648257,-0.005325,-0.007455,0.001065,98387.2,32.09,0.01032804,
306.321248,0.011452,0.025116,-0.016744,-9.630192,-9.630239,-0.005325,-0.00639,-0.003195,98387.35,32.1,0.02834604,
306.332089,0.010841,0.022724,-0.020332,-9.643946,-9.643994,-0.00426,-0.01278,0.003195,98387.35,32.1,0.01459104,
306.343339,0.01125,0.027508,-0.041262,-9.660092,-9.660219,-0.00426,-0.00639,0,98387.35,32.1,-0.00163396,
306.354457,0.011118,0.0299,-0.03289,-9.63677,-9.636873,-0.00639,-0.005325,0.001065,98387.35,32.1,0.02171204,
306.365701,0.011244,0.037674,-0.040066,-9.625408,-9.625565,-0.003195,-0.00852,0.00213,98387.35,32.1,0.03302004,
306.376907,0.011205,0.018538,-0.063986,-9.652318,-9.652548,-0.005325,-0.01065,-0.001065,98387.35,32.1,0.00603704,
306.388011,0.011104,0.03289,-0.04784,-9.685208,-9.685382,-0.005325,-0.00426,0.00213,98387.35,32.1,-0.02679696,
306.39918,0.011169,0.034086,-0.046046,-9.655308,-9.655478,-0.00213,-0.00639,-0.001065,98387.35,32.1,0.00310704,
306.410439,0.01126,0.02093,-0.071162,-9.661288,-9.661573,-0.00426,-0.00852,0,98387.35,32.1,-0.00298796,
306.421555,0.011116,0.03887,-0.060996,-9.698962,-9.699232,-0.003195,-0.00852,0,98387.35,32.1,-0.04064696,
306.433592,0.012037,0.048438,-0.077142,-9.695374,-9.695802,-0.005325,-0.00852,-0.00213,98387.35,32.1,-0.03721696,
306.444335,0.010743,0.036478,-0.077142,-9.681022,-9.681398,-0.005325,-0.00852,0.001065,98387.51,32.09,-0.02281296,
306.455202,0.010867,0.001794,-0.033488,-9.66966,-9.669718,-0.003195,-0.009585,0,98387.51,32.09,-0.01113296,
306.466299,0.011097,0.049036,-0.072358,-9.658896,-9.659291,-0.00426,-0.00639,0,98387.51,32.09,-0.00070596,
306.477515,0.011216,0.02691,-0.038272,-9.688198,-9.688311,-0.00426,-0.00639,-0.003195,98387.51,32.09,-0.02972596,
306.488699,0.011185,0.021528,-0.02691,-9.632584,-9.632646,-0.005325,-0.01065,0,98387.51,32.09,0.02593904,
306.499933,0.011234,0.04784,-0.052026,-9.641554,-9.641813,-0.003195,-0.005325,-0.001065,98387.51,32.09,0.01677204,
306.511094,0.011161,0.08073,-0.03887,-9.630192,-9.630609,-0.00639,-0.00639,0,98387.51,32.09,0.02797604,
306.522238,0.011144,0.022126,-0.016146,-9.63079,-9.630829,-0.00639,-0.005325,-0.001065,98387.51,32.09,0.02775604,
306.533403,0.011165,0.02392,-0.049036,-9.617036,-9.617191,0,-0.007455,0,98387.51,32.09,0.04139404,
306.544776,0.011373,0.057408,-0.02093,-9.609262,-9.609456,-0.007455,-0.009585,-0.001065,98387.51,32.09,0.04912904,
306.556026,0.01125,0.036478,-0.022126,-9.625408,-9.625503,-0.005325,-0.00852,-0.001065,98387.54,32.09,0.03308204,
306.567002,0.010976,0.072956,0.009568,-9.653514,-9.653794,-0.00426,-0.007455,-0.001065,98387.54,32.09,0.00479104,
306.578144,0.011142,0.075348,-0.00299,-9.637966,-9.638261,-0.00426,-0.011715,0.001065,98387.54,32.09,0.02032404,
306.589335,0.011191,-0.001794,-0.008372,-9.603282,-9.603286,-0.00426,-0.00426,-0.001065,98387.54,32.09,0.05529904,
306.60055,0.011216,0.01196,0.011362,-9.66667,-9.666684,-0.00426,-0.00426,0,98387.54,32.09,-0.00809896,
306.611754,0.011204,0.070564,-0.023322,-9.706736,-9.70702,-0.00639,-0.01065,-0.001065,98387.54,32.09,-0.04843496,
306.622907,0.011153,0.002392,-0.00897,-9.64275,-9.642754,-0.00426,-0.00426,0.001065,98387.54,32.09,0.01583104,
306.634067,0.01116,0.0598,-0.022126,-9.724676,-9.724885,-0.005325,-0.00213,0.001065,98387.54,32.09,-0.06629996,
306.645318,0.011251,0.046046,-0.038272,-9.68162,-9.681805,-0.005325,-0.01491,0,98387.54,32.09,-0.02321996,
306.656594,0.011276,-0.066976,-0.017342,-9.628398,-9.628647,-0.00426,-0.007455,0,98387.54,32.09,0.02993804,
306.667722,0.011129,-0.023322,-0.005382,-9.687002,-9.687032,-0.005325,-0.003195,0.00213,98387.69,32.09,-0.02844696,
306.678826,0.011103,0.046644,-0.045448,-9.731852,-9.73207,-0.00639,-0.00639,-0.003195,98387.69,32.09,-0.07348496,
306.689973,0.011147,-0.020332,-0.031096,-9.640956,-9.641028,-0.00426,-0.009585,0.001065,98387.69,32.09,0.01755704,
306.701165,0.011192,-0.042458,-0.012558,-9.662484,-9.662585,-0.003195,-0.007455,-0.001065,98387.69,32.09,-0.00399996,
306.712488,0.011323,0.0299,-0.050232,-9.703148,-9.703324,-0.00639,-0.00852,0.001065,98387.69,32.09,-0.04473896,
306.723636,0.011148,-0.016744,-0.019734,-9.620624,-9.620659,-0.00426,-0.009585,-0.001065,98387.69,32.09,0.03792604,
306.734726,0.01109,0.005382,-0.022126,-9.629594,-9.629621,-0.00426,-0.005325,0.001065,98387.69,32.09,0.02896404,
306.745899,0.011173,0.064584,-0.048438,-9.658298,-9.658635,-0.003195,-0.01278,-0.001065,98387.69,32.09,-4.996E-05,
306.757106,0.011208,0.03289,-0.03887,-9.646936,-9.64707,-0.00426,-0.007455,0,98387.69,32.09,0.01151504,
306.768614,0.011507,-0.01495,-0.030498,-9.632584,-9.632644,-0.005325,-0.00639,0.001065,98387.69,32.09,0.02594104,
306.779515,0.010901,0.058604,-0.044252,-9.665474,-9.665753,-0.003195,-0.01278,0.001065,98387.74,32.09,-0.00716796,
306.7907,0.011186,0.028704,-0.045448,-9.6577,-9.65785,-0.005325,-0.007455,-0.00213,98387.74,32.09,0.00073504,
306.801841,0.011141,0.025714,-0.031694,-9.660092,-9.660178,-0.003195,-0.00639,0,98387.74,32.09,-0.00159296,
306.813015,0.011173,0.061594,-0.064584,-9.65172,-9.652133,-0.003195,-0.011715,-0.00213,98387.74,32.09,0.00645204,
306.824335,0.01132,0.033488,-0.043654,-9.63677,-9.636927,-0.003195,-0.007455,0,98387.74,32.09,0.02165804,
306.835439,0.011104,0.052624,-0.031096,-9.652318,-9.652512,-0.005325,-0.00426,0,98387.74,32.09,0.00607304,
306.846616,0.011177,0.072358,-0.055016,-9.641554,-9.641982,-0.00426,-0.01278,0,98387.74,32.09,0.01660304,
306.857859,0.011243,0.031694,-0.04485,-9.633182,-9.633339,-0.00639,-0.00852,-0.001065,98387.74,32.09,0.02524604,
306.868922,0.011063,0.006578,-0.00299,-9.621222,-9.621225,-0.003195,-0.005325,0,98387.74,32.09,0.03736004,
306.880162,0.011239,0.062192,-0.046644,-9.646936,-9.647249,-0.00426,-0.009585,-0.001065,98387.74,32.09,0.01133604,
306.891422,0.01126,0.076544,-0.009568,-9.604478,-9.604788,-0.003195,-0.011715,0.00213,98387.79,32.09,0.05379704,
306.902529,0.011107,0.004784,-0.00897,-9.63378,-9.633785,-0.005325,-0.003195,0,98387.79,32.09,0.02480004,
306.913702,0.011173,0.07475,-0.03887,-9.673846,-9.674213,-0.005325,-0.009585,0.001065,98387.79,32.09,-0.01562796,
306.92495,0.011248,0.025714,-0.01495,-9.659494,-9.65954,-0.005325,-0.01065,0.00213,98387.79,32.09,-0.00095496,
306.936079,0.01113,-0.023322,-0.000598,-9.66966,-9.669688,-0.003195,-0.00426,0.001065,98387.79,32.09,-0.01110296,
306.947317,0.011237,0.01196,-0.033488,-9.6876,-9.687665,-0.00426,-0.005325,0.001065,98387.79,32.09,-0.02907996,
306.958419,0.011103,0.042458,-0.030498,-9.713314,-9.713455,-0.00213,-0.009585,0,98387.79,32.09,-0.05486996,
306.969599,0.01118,-0.001196,-0.023322,-9.66966,-9.669688,-0.003195,-0.01065,0.00213,98387.79,32.09,-0.01110296,
306.98085,0.01125,0.028106,-0.01495,-9.700158,-9.70021,-0.005325,-0.005325,-0.001065,98387.79,32.09,-0.04162496,
306.991999,0.011149,0.03887,-0.007774,-9.689992,-9.690073,-0.005325,-0.00639,0,98387.79,32.09,-0.03148796,
307.003471,0.011472,-0.03588,0.00897,-9.665474,-9.665545,-0.00639,-0.00639,-0.00426,98387.79,32.09,-0.00695996,
307.014375,0.010904,-0.046644,-0.00299,-9.662484,-9.662597,-0.001065,-0.005325,0,98387.89,32.09,-0.00401196,
307.02562,0.011245,0.021528,-0.012558,-9.69657,-9.696602,-0.003195,-0.00852,0.00213,98387.89,32.09,-0.03801696,
307.036748,0.011129,-0.013156,-0.016744,-9.652318,-9.652341,-0.003195,-0.00852,0,98387.89,32.09,0.00624404,
307.048102,0.011354,0.010166,0.007774,-9.60687,-9.606879,-0.00639,-0.00639,-0.001065,98387.89,32.09,0.05170604,
307.059148,0.011046,0.092092,-0.054418,-9.614644,-9.615239,-0.00639,-0.00852,-0.001065,98387.89,32.09,0.04334604,
