Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
0.4805099,0.0024391,-0.017348,9.839885,-0.270987,9.843631,91.577507,90.101013,1,2,3,4
0.482949,0.0024391,-0.029312,9.808778,-0.280558,9.812833,91.638367,90.171219,1,2,3,4
0.4853882,0.0024392,-0.002991,9.803992,-0.249452,9.807165,91.457512,90.017479,1,2,3,4
0.4878273,0.0024391,-0.026919,9.808778,-0.25663,9.812171,91.498703,90.157242,1,2,3,4
0.4902665,0.0024392,0.016152,9.815957,-0.227916,9.818616,91.330109,89.905724,1,2,3,4
0.4927056,0.0024391,-0.017348,9.827921,-0.213559,9.830256,91.244835,90.101135,1,2,3,4
0.4951448,0.0024392,-0.007777,9.830314,-0.225524,9.832904,91.314232,90.045326,1,2,3,4
0.4975839,0.0024391,0.001795,9.849456,-0.287737,9.853658,91.673332,89.989563,1,2,3,4
0.500023,0.0024391,-0.014955,9.832706,-0.254237,9.836004,91.481125,90.087143,1,2,3,4
0.5024621,0.0024391,-0.029312,9.799207,-0.182453,9.800949,91.066673,90.171387,1,2,3,4
0.5049013,0.0024392,-0.036491,9.806385,-0.14656,9.807548,90.856239,90.213203,1,2,3,4
0.5073405,0.0024392,-0.012562,9.813564,-0.211167,9.815845,91.232689,90.073341,1,2,3,4
0.5097796,0.0024391,-0.048455,9.8016,-0.203988,9.803842,91.192238,90.283241,1,2,3,4
0.5122187,0.0024391,-0.005384,9.803992,-0.170489,9.805476,90.996254,90.031464,1,2,3,4
0.5146579,0.0024392,-0.024526,9.84467,-0.089133,9.845104,90.518738,90.142746,1,2,3,4
0.517097,0.0024391,0.02333,9.851849,-0.062812,9.852077,90.365288,89.864319,1,2,3,4
0.5195361,0.0024391,-0.019741,9.861421,-0.058026,9.861611,90.337135,90.114693,1,2,3,4
0.5219753,0.0024392,-0.014955,9.815957,-0.091525,9.816395,90.534218,90.087296,1,2,3,4
0.5244144,0.0024391,-0.002991,9.832706,-0.120239,9.833442,90.700607,90.017426,1,2,3,4
0.5268535,0.0024391,-0.024526,9.823135,-0.065204,9.823382,90.38031,90.143059,1,2,3,4
0.5292927,0.0024392,-0.029312,9.842278,-0.077169,9.842624,90.449219,90.170639,1,2,3,4
0.5317318,0.0024391,0.004187,9.827921,-0.16331,9.829279,90.951996,89.975586,1,2,3,4
0.5341709,0.0024391,-0.041276,9.81835,-0.203988,9.820556,91.190208,90.240868,1,2,3,4
0.5366101,0.0024392,0.004187,9.830314,-0.165703,9.831711,90.965706,89.975594,1,2,3,4
0.5390492,0.0024391,-0.005384,9.823135,-0.16331,9.824494,90.952454,90.031403,1,2,3,4
0.5414883,0.0024391,0.011366,9.851849,-0.19681,9.853821,91.14444,89.933899,1,2,3,4
0.5439275,0.0024392,0.013759,9.861421,-0.120239,9.862164,90.69857,89.920059,1,2,3,4
0.5463666,0.0024391,0.035294,9.854242,-0.153739,9.855505,90.893806,89.794792,1,2,3,4
0.5488058,0.0024392,-0.017348,9.856635,-0.153739,9.857849,90.8936,90.100845,1,2,3,4
0.5512449,0.0024391,-0.017348,9.859028,-0.170489,9.860518,90.990692,90.100815,1,2,3,4
0.553684,0.0024391,-0.041276,9.87817,-0.129811,9.879109,90.752884,90.23941,1,2,3,4
0.5561232,0.0024392,-0.017348,9.868599,-0.093918,9.869061,90.545258,90.100723,1,2,3,4
0.5585623,0.0024391,-0.038883,9.87817,-0.067597,9.878478,90.392075,90.225533,1,2,3,4
0.5610015,0.0024392,-0.022134,9.868599,-0.113061,9.869271,90.656387,90.128502,1,2,3,4
0.5634406,0.0024391,-0.065204,9.837492,-0.079561,9.83803,90.463364,90.379761,1,2,3,4
0.5658797,0.0024391,-0.024526,9.820743,-0.017348,9.820788,90.101212,90.143089,1,2,3,4
0.5683188,0.0024391,-0.034098,9.839885,-0.002991,9.839944,90.017418,90.198547,1,2,3,4
0.570758,0.0024392,-0.005384,9.832706,0.035294,9.832771,89.794342,90.031372,1,2,3,4
0.5731971,0.0024391,0.00658,9.813564,0.004187,9.813567,89.975555,89.961578,1,2,3,4
0.5756363,0.0024392,-0.007777,9.820743,0.028116,9.820786,89.835968,90.045372,1,2,3,4
0.5780753,0.002439,-0.036491,9.827921,0.025723,9.828023,89.850037,90.212738,1,2,3,4
0.5805146,0.0024393,0.013759,9.837492,0.032901,9.837557,89.808372,89.919868,1,2,3,4
0.5829537,0.0024391,-0.010169,9.808778,0.020937,9.808805,89.877701,90.059402,1,2,3,4
0.5853928,0.0024391,-0.026919,9.78485,-0.062812,9.785089,90.36779,90.157623,1,2,3,4
0.587832,0.0024392,-0.017348,9.839885,-0.043669,9.839997,90.254272,90.101013,1,2,3,4
0.5902711,0.0024391,-0.062812,9.808778,-0.120239,9.809715,90.702301,90.366898,1,2,3,4
0.5927103,0.0024392,-0.024526,9.827921,-0.206381,9.830118,91.203003,90.14299,1,2,3,4
0.5951493,0.002439,0.001795,9.849456,-0.194417,9.851375,91.130806,89.989563,1,2,3,4
0.5975885,0.0024392,-0.005384,9.856635,-0.220738,9.859108,91.282913,90.031296,1,2,3,4
0.6000276,0.0024391,-0.029312,9.827921,-0.278166,9.831901,91.621239,90.170883,1,2,3,4
0.6024668,0.0024392,-0.05324,9.899706,-0.345165,9.905865,91.996849,90.308128,1,2,3,4
0.6049059,0.0024391,-0.038883,9.856635,-0.388235,9.864354,92.2556,90.226021,1,2,3,4
0.607345,0.0024391,-0.08674,9.859028,-0.335593,9.865119,91.949471,90.504074,1,2,3,4
0.6097842,0.0024392,-0.062812,9.854242,-0.304487,9.859145,91.769783,90.365204,1,2,3,4
0.6122233,0.0024391,-0.043669,9.887741,-0.261416,9.891293,91.514442,90.253044,1,2,3,4
0.6146625,0.0024392,-0.091525,9.847063,-0.263809,9.851022,91.534554,90.532532,1,2,3,4
0.6171016,0.0024391,-0.072383,9.849456,-0.232702,9.85247,91.353378,90.421051,1,2,3,4
0.6195407,0.0024391,-0.091525,9.861421,-0.168096,9.863278,90.976517,90.531754,1,2,3,4
0.6219799,0.0024392,-0.046062,9.849456,-0.127418,9.850388,90.741158,90.267944,1,2,3,4
0.624419,0.0024391,-0.067597,9.849456,-0.06999,9.849936,90.407127,90.393219,1,2,3,4
0.6268582,0.0024392,-0.050847,9.887741,-0.125025,9.888662,90.724426,90.29464,1,2,3,4
0.6292973,0.0024391,-0.012562,9.870992,-0.129811,9.871854,90.753433,90.072914,1,2,3,4
0.6317365,0.0024392,-0.014955,9.861421,-0.084347,9.861793,90.490051,90.086891,1,2,3,4
