Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
5.8127956,0.02,-7.355537,5.284549,5.953343,10.838481,56.682484,144.30484,1,2,3,4
5.8335285,0.02,-7.15454,5.197211,5.846862,10.601143,56.52787,144.004547,1,2,3,4
5.8542609,0.02,-6.177072,5.406583,5.057829,9.642043,58.361382,138.805435,1,2,3,4
5.8749938,0.02,-5.296513,5.665008,4.190431,8.815048,61.616402,133.0746,1,2,3,4
5.8957272,0.02,-4.922036,5.956334,4.006183,8.703669,62.594387,129.568741,1,2,3,4
5.91646,0.02,-5.303691,5.889933,4.505087,9.116812,60.386181,132.001999,1,2,3,4
5.9371929,0.02,-6.068797,5.66441,4.562515,9.472717,61.206913,136.973923,1,2,3,4
5.9579258,0.02,-6.67777,5.584848,4.183252,9.658298,64.333946,140.093109,1,2,3,4
5.9786587,0.02,-6.952944,5.558527,4.17069,9.830326,64.895676,141.359436,1,2,3,4
5.9993911,0.02,-6.929615,5.539983,4.491926,9.944263,63.146534,141.358902,1,2,3,4
6.020124,0.02,-6.720243,5.708677,4.939384,10.106837,60.743706,139.652939,1,2,3,4
6.0408568,0.02,-6.63111,5.807979,5.314459,10.29309,58.914722,138.785904,1,2,3,4
6.0615897,0.02,-6.672386,5.771488,5.367101,10.326499,58.685143,139.140808,1,2,3,4
6.0823226,0.02,-6.69452,5.665008,5.276174,10.234594,58.967548,139.761581,1,2,3,4
6.1030555,0.02,-6.577271,5.648856,5.316852,10.170496,58.481613,139.342529,1,2,3,4
6.1237879,0.02,-6.330212,5.690731,5.543572,10.15811,56.925526,138.045105,1,2,3,4
6.1445212,0.02,-5.825925,5.959325,5.71765,10.106754,55.547306,134.351486,1,2,3,4
6.1652541,0.02,-5.511867,6.056832,5.610571,9.926953,55.58482,132.302963,1,2,3,4
6.185987,0.02,-5.774479,5.807381,5.093721,9.644495,58.119587,134.837234,1,2,3,4
6.2067199,0.02,-6.239883,5.663213,4.519444,9.562087,61.794067,137.773651,1,2,3,4
6.2274528,0.02,-6.631708,5.569893,4.46381,9.743144,62.732277,139.973495,1,2,3,4
6.2481852,0.02,-6.782456,5.589633,4.713861,9.973274,61.793598,140.507004,1,2,3,4
6.268918,0.02,-6.938588,5.606982,4.905885,10.180861,61.192181,141.058777,1,2,3,4
6.2896509,0.02,-6.999604,5.571688,4.661817,10.088146,62.476761,141.480194,1,2,3,4
6.3103838,0.02,-7.168298,5.485546,4.201199,9.956193,65.041077,142.574951,1,2,3,4
6.3311167,0.02,-7.273582,5.45743,3.720839,9.82513,67.746429,143.11879,1,2,3,4
6.35185,0.02,-7.068996,5.507082,3.54377,9.636231,68.422783,142.079727,1,2,3,4
6.3725829,0.02,-6.489933,5.693721,3.792624,9.42983,66.284569,138.739014,1,2,3,4
6.3933153,0.02,-6.15434,5.748756,4.186243,9.404718,63.568882,136.951523,1,2,3,4
6.4140482,0.02,-6.245267,5.542376,4.442873,9.458351,61.983215,138.412476,1,2,3,4
6.4347811,0.02,-6.337391,5.564509,4.348357,9.48865,62.724518,138.715439,1,2,3,4
6.455514,0.02,-6.32423,5.772685,4.264608,9.565911,63.524628,137.610535,1,2,3,4
6.4762468,0.02,-6.488139,5.837291,4.305286,9.731669,63.74292,138.022705,1,2,3,4
6.4969797,0.02,-6.425327,5.930611,4.512265,9.839589,62.704311,137.292831,1,2,3,4
6.5177126,0.02,-6.403791,5.990431,4.898108,10.044167,60.813301,136.910172,1,2,3,4
6.538445,0.02,-6.539584,5.773283,5.017749,10.063537,60.092121,138.561249,1,2,3,4
6.5591779,0.02,-6.652645,5.608178,4.869394,9.970975,60.767357,139.869125,1,2,3,4
6.5799108,0.02,-6.425327,5.655437,4.46082,9.652342,62.474136,138.646454,1,2,3,4
6.6006441,0.02,-6.238687,5.719444,4.267001,9.478426,63.244743,137.486313,1,2,3,4
6.621377,0.02,-6.336195,5.746364,4.552345,9.689784,61.978115,137.794769,1,2,3,4
6.6421099,0.02,-6.443273,5.655437,4.80419,9.827511,60.734901,138.725693,1,2,3,4
6.6628428,0.02,-6.571887,5.76431,4.615755,9.885452,62.165188,138.745468,1,2,3,4
6.6835756,0.02,-6.842875,5.726623,4.304688,9.907042,64.246017,140.074921,1,2,3,4
6.7043085,0.02,-6.910472,5.797211,4.353741,10.015854,64.234756,140.006638,1,2,3,4
6.7250414,0.02,-6.861419,5.865407,4.500301,10.086366,63.50135,139.474899,1,2,3,4
6.7457738,0.02,-6.783054,5.85763,4.303492,9.941916,64.350586,139.187149,1,2,3,4
6.7665067,0.02,-6.763911,5.578866,4.238287,9.738445,64.201225,140.484222,1,2,3,4
6.7872396,0.02,-6.683752,5.724828,4.529613,9.897655,62.764748,139.418976,1,2,3,4
6.8079729,0.02,-6.564111,5.892924,4.766503,10.026648,61.615677,138.084122,1,2,3,4
6.8287058,0.02,-6.491129,5.8343,4.798806,9.960038,61.196583,138.050446,1,2,3,4
6.8494387,0.02,-6.519245,5.67757,4.716852,9.848047,61.382294,138.947601,1,2,3,4
6.8701715,0.02,-6.385247,5.849255,4.574479,9.793418,62.153961,137.508514,1,2,3,4
6.8909044,0.02,-6.213562,5.864808,4.422534,9.620974,62.633774,136.653915,1,2,3,4
6.9116373,0.02,-6.105885,5.768497,4.35733,9.462754,62.582455,136.627518,1,2,3,4
6.9323702,0.02,-6.138188,5.698507,4.168297,9.355482,63.541729,137.127304,1,2,3,4
6.9531031,0.02,-6.538986,5.615955,4.233501,9.603115,63.842083,139.342636,1,2,3,4
6.9738359,0.02,-6.838687,5.773283,4.348357,9.950208,64.086632,139.828629,1,2,3,4
6.9945688,0.02,-6.733403,5.778069,4.581059,9.985534,62.692261,139.36644,1,2,3,4
7.0153022,0.02,-6.787241,5.582455,4.723432,9.977036,61.742798,140.562958,1,2,3,4
7.0360351,0.02,-6.594021,5.574678,4.562515,9.765997,62.148361,139.788345,1,2,3,4
7.0567679,0.02,-6.577869,5.60758,4.31725,9.661882,63.459309,139.552673,1,2,3,4
7.0775008,0.02,-6.772286,5.601,4.208975,9.744256,64.408997,140.407654,1,2,3,4
7.0982337,0.02,-6.70768,5.633303,4.482953,9.839916,62.89719,139.975494,1,2,3,4
7.1189666,0.02,-6.627521,5.580062,4.635496,9.825933,61.851307,139.90419,1,2,3,4
7.1396995,0.02,-6.641878,5.472983,4.476373,9.700825,62.519768,140.511093,1,2,3,4
7.1604323,0.02,-6.739983,5.478966,4.190431,9.64397,64.245689,140.892166,1,2,3,4
7.1811652,0.02,-6.81775,5.532804,4.083352,9.683356,65.058823,140.939651,1,2,3,4
7.2018981,0.02,-6.888937,5.641677,4.384848,9.925364,63.782364,140.684326,1,2,3,4
7.2226315,0.02,-6.914659,5.576473,4.767699,10.081693,61.776863,141.114822,1,2,3,4
7.2433643,0.02,-6.839285,5.505885,4.738387,9.977119,61.645508,141.164612,1,2,3,4
7.2640972,0.02,-6.892526,5.488537,4.41057,9.853126,63.408173,141.469589,1,2,3,4
7.2848301,0.02,-7.116254,5.428118,3.85723,9.745962,66.685539,142.664429,1,2,3,4
7.305563,0.02,-7.290332,5.49751,3.796213,9.888518,67.424461,142.980698,1,2,3,4
7.3262959,0.02,-7.392027,5.297111,4.058227,9.958447,65.951103,144.374695,1,2,3,4
7.3470287,0.02,-7.411768,5.330012,4.135994,10.022464,65.627182,144.279022,1,2,3,4
7.3677616,0.02,-7.298109,5.417949,4.0008,9.930909,66.242699,143.41066,1,2,3,4
7.3884945,0.02,-7.116254,5.421538,3.867998,9.746567,66.618134,142.697937,1,2,3,4
7.4092274,0.02,-7.081559,5.542974,3.798008,9.762064,67.104111,141.948517,1,2,3,4
7.4299612,0.02,-7.259226,5.620142,4.289135,10.133066,64.958092,142.252716,1,2,3,4
7.4506941,0.02,-7.110871,5.450252,4.62413,10.082276,62.700649,142.531006,1,2,3,4
7.471427,0.02,-7.250253,5.423931,4.503292,10.112608,63.55653,143.199753,1,2,3,4
7.4921598,0.02,-7.083353,5.48076,4.231109,9.905296,64.712784,142.269012,1,2,3,4
7.5128927,0.02,-6.870392,5.621338,4.152145,9.800104,64.932617,140.710052,1,2,3,4
7.5336256,0.02,-6.689734,5.639883,4.218546,9.713751,64.260132,139.866928,1,2,3,4
7.554359,0.02,-6.763313,5.645267,4.278965,9.793926,64.09375,140.148605,1,2,3,4
7.5750918,0.02,-7.238887,5.662615,4.298108,10.145956,64.936172,141.965729,1,2,3,4
7.5958247,0.02,-7.482357,5.807979,4.429115,10.456354,64.93911,142.180557,1,2,3,4
7.6165581,0.02,-7.52782,5.994021,4.43749,10.596588,65.243301,141.471466,1,2,3,4
7.637291,0.02,-7.801798,6.035297,4.319643,10.768109,66.349815,142.275269,1,2,3,4
7.6580238,0.02,-7.715058,6.529415,4.05045,10.888596,68.161591,139.758072,1,2,3,4
7.6787567,0.02,-7.546364,7.369296,4.399204,11.428348,67.360115,135.680145,1,2,3,4
7.6994896,0.02,-7.551748,7.539784,5.010571,11.789108,64.848267,135.045425,1,2,3,4
7.7202225,0.02,-7.849655,7.043872,4.996812,11.670533,64.649391,138.096848,1,2,3,4
7.7409558,0.02,-7.722835,6.496513,4.137789,10.907252,67.705879,139.929169,1,2,3,4
7.7616887,0.02,-6.485746,6.318248,2.624926,9.427375,73.833084,135.749481,1,2,3,4
7.7824216,0.02,-7.217351,6.865606,2.347957,10.234238,76.736969,136.430756,1,2,3,4
7.8031549,0.02,-8.259425,6.125028,3.449254,10.845802,71.456375,143.440094,1,2,3,4
7.8238883,0.02,-7.542775,4.2341,4.324429,9.670664,63.437756,150.692535,1,2,3,4
7.8446212,0.02,-6.52104,3.750151,4.18385,8.607682,60.918053,150.097443,1,2,3,4
7.8653541,0.02,-4.664209,3.336193,3.946363,6.961236,55.465286,144.424805,1,2,3,4
7.8860869,0.02,-2.900699,3.314657,4.348357,6.189444,45.368534,131.18959,1,2,3,4
7.9068203,0.02,-1.313061,3.570091,5.206782,6.448276,36.150639,110.193268,1,2,3,4
7.9275532,0.02,-1.964507,3.689733,6.932605,8.095334,31.088526,118.031967,1,2,3,4
7.9482861,0.02,-2.395216,3.09033,7.711469,8.646037,26.886015,127.778107,1,2,3,4
7.9690189,0.02,-3.216552,3.09392,7.399206,8.640995,31.097355,136.113297,1,2,3,4
7.9897523,0.02,-3.455834,3.061018,6.197411,7.727905,36.683071,138.466965,1,2,3,4
8.0104847,0.02,1.137189,5.075775,15.332609,16.19091,18.739557,77.371849,1,2,3,4
8.0312185,0.02,0.32662,5.940182,13.956737,15.171781,23.08646,86.852768,1,2,3,4
8.0519514,0.02,-1.264009,5.243871,7.798807,9.482472,34.66975,103.55233,1,2,3,4
8.0726843,0.02,-0.68674,5.818148,7.347162,9.39698,38.568432,96.731712,1,2,3,4
8.0934181,0.02,-1.223331,6.082555,8.306684,10.36798,36.756462,101.371689,1,2,3,4
8.114151,0.02,-2.377867,5.176273,7.183254,9.167726,38.414417,114.673019,1,2,3,4
8.1348839,0.02,1.186242,5.016552,5.437091,7.492325,43.473877,76.6959,1,2,3,4
8.1556168,0.02,-0.722034,5.303691,7.942377,9.577673,33.977253,97.75248,1,2,3,4
8.1763496,0.02,-0.845265,5.734998,7.305886,9.326341,38.430714,98.384293,1,2,3,4
8.1970825,0.02,-1.030708,6.118447,7.963912,10.095625,37.922028,99.562218,1,2,3,4
8.2178154,0.02,-0.017946,5.450252,10.048658,11.431583,28.474915,90.18866,1,2,3,4
8.2385492,0.02,0.198604,3.486343,9.583853,10.200209,20.019831,86.739594,1,2,3,4
8.2592821,0.02,-1.260419,2.832504,9.266206,9.771095,18.499168,113.988312,1,2,3,4
8.280015,0.02,-1.765305,3.13041,9.710074,10.353806,20.310307,119.419579,1,2,3,4
8.3007488,0.02,-0.802194,3.30389,9.41815,10.013029,19.849211,103.647484,1,2,3,4
8.3214817,0.02,0.885943,3.573681,10.694721,11.310754,18.996994,76.076645,1,2,3,4
8.3422146,0.02,2.096113,3.396013,11.09492,11.790837,19.783518,58.315975,1,2,3,4
8.3629475,0.02,1.726422,4.417749,10.092926,11.15187,25.170876,68.654831,1,2,3,4
8.3836803,0.02,0.632303,5.187041,8.493922,9.972558,31.599718,83.049904,1,2,3,4
8.4044142,0.02,0.266202,4.646264,9.689735,10.7494,25.654514,86.720901,1,2,3,4
8.4251471,0.02,-0.59342,3.312863,9.790234,10.352578,18.971441,100.155464,1,2,3,4
8.4458799,0.02,-1.369891,3.452843,8.950952,9.691144,22.538561,111.64035,1,2,3,4
8.4666128,0.02,-1.836491,3.683152,8.066803,9.056026,27.030306,116.50174,1,2,3,4
8.4873466,0.02,-1.666601,4.172484,8.363513,9.493974,28.245419,111.773079,1,2,3,4
8.5080795,0.02,-0.873978,4.633701,8.34796,9.587673,29.460239,100.681274,1,2,3,4
8.5288124,0.02,-0.862014,4.360919,8.899506,9.947959,26.54211,101.181404,1,2,3,4
8.5495453,0.02,-0.194417,4.447659,8.720642,9.791275,27.044409,92.50293,1,2,3,4
8.5702791,0.02,0.738784,4.753342,8.005188,9.339331,31.002155,81.165535,1,2,3,4
8.591012,0.02,0.420539,5.006981,7.762915,9.247138,32.9133,85.198967,1,2,3,4
8.6117458,0.02,0.295514,4.71087,8.338987,9.582189,29.51123,86.41053,1,2,3,4
8.6324787,0.02,0.188435,4.328018,8.814561,9.821595,26.172871,87.507011,1,2,3,4
8.6532116,0.02,0.438485,4.046263,9.556335,10.386918,23.068695,83.815117,1,2,3,4
8.6739445,0.02,0.591625,4.824529,9.376874,10.561811,27.400761,83.008804,1,2,3,4
8.6946774,0.02,0.09332,5.012365,9.61137,10.840247,27.54628,88.933395,1,2,3,4
8.7154112,0.02,0.53001,4.312465,9.467203,10.416631,24.652449,82.993378,1,2,3,4
8.7361441,0.02,0.155533,4.007978,9.37149,10.193768,23.170908,87.777695,1,2,3,4
8.7568769,0.02,-0.451047,3.841079,8.830712,9.640478,23.651346,96.697411,1,2,3,4
8.7776098,0.02,-0.910469,3.985844,7.768299,8.778518,27.758146,102.867065,1,2,3,4
8.7983437,0.02,-1.488934,4.265805,7.677372,8.908201,30.477112,109.240997,1,2,3,4
8.8190765,0.02,-1.179662,4.189833,8.542975,9.587947,26.999315,105.724747,1,2,3,4
8.8398094,0.02,-1.117448,3.68375,8.72782,9.539055,23.800447,106.874924,1,2,3,4
8.8605423,0.02,-0.987039,3.749553,9.988838,10.714956,21.214348,104.748062,1,2,3,4
8.8812752,0.02,-1.17009,4.438686,9.391829,10.453588,26.047394,104.767883,1,2,3,4
8.90201,0.02,-1.068994,4.601398,8.197212,9.460967,29.954256,103.078911,1,2,3,4
8.9227428,0.02,-0.723231,4.606782,7.725826,9.024074,31.114634,98.922188,1,2,3,4
8.9434757,0.02,-0.652044,4.631308,7.874181,9.158434,30.708811,98.01403,1,2,3,4
8.9642086,0.02,-0.481556,4.663611,8.478369,9.688338,28.941916,95.895355,1,2,3,4
8.9849415,0.02,-0.364905,4.649853,8.682955,9.856368,28.242981,94.48719,1,2,3,4
9.0056753,0.02,-0.374477,4.82094,8.804989,10.045373,28.774403,94.44165,1,2,3,4
9.0264082,0.02,-0.659223,4.338786,9.126823,10.127119,25.680304,98.639282,1,2,3,4
9.0471411,0.02,-1.018744,3.990032,8.786445,9.703597,25.111553,104.322891,1,2,3,4
17.2160339,0.02,-0.148953,9.859028,-0.108275,9.860747,90.629143,90.865578,1,2,3,4
17.2367668,0.02,-0.165703,9.866206,0.037687,9.86767,89.781174,90.962189,1,2,3,4
17.2574997,0.02,-0.217747,9.824331,-0.061615,9.826938,90.359245,91.269699,1,2,3,4
17.2782326,0.02,-0.230907,9.825528,-0.177667,9.829846,91.035637,91.346245,1,2,3,4
17.2989655,0.02,-0.238684,9.813564,-0.269791,9.820173,91.574295,91.393265,1,2,3,4
17.3196983,0.02,-0.254836,9.838689,-0.157926,9.843255,90.919296,91.483711,1,2,3,4
17.3404312,0.02,-0.284746,9.822537,-0.12682,9.827482,90.739395,91.660484,1,2,3,4
17.361166,0.02,-0.217149,9.83809,-0.131007,9.841359,90.762741,91.264442,1,2,3,4
17.381897,0.02,-0.207577,9.827921,-0.080758,9.830444,90.470695,91.209976,1,2,3,4
17.4026318,0.02,-0.206979,9.859028,0.034696,9.861261,89.798409,91.202682,1,2,3,4
17.4233627,0.02,-0.181855,9.894321,-0.02333,9.89602,90.135078,91.052963,1,2,3,4
17.4440975,0.02,-0.131605,9.91167,-0.043071,9.912637,90.248955,90.760719,1,2,3,4
17.4648304,0.02,-0.16989,9.864411,0.002991,9.865874,89.982628,90.986679,1,2,3,4
17.4855633,0.02,-0.212363,9.798011,-0.136989,9.80127,90.800827,91.241638,1,2,3,4
17.5062962,0.02,-0.253041,9.778868,-0.102293,9.782676,90.599129,91.482269,1,2,3,4
17.527029,0.02,-0.269193,9.778868,-0.096311,9.783046,90.564072,91.576836,1,2,3,4
17.5477638,0.02,-0.282951,9.819546,-0.206979,9.825802,91.207016,91.650528,1,2,3,4
17.5684948,0.02,-0.287737,9.863214,-0.17348,9.868936,91.007217,91.670998,1,2,3,4
17.5892296,0.02,-0.271585,9.87817,-0.054437,9.882052,90.31562,91.574867,1,2,3,4
17.6099606,0.02,-0.275175,9.866804,-0.074776,9.870924,90.434036,91.597504,1,2,3,4
17.6306953,0.02,-0.232702,9.870992,-0.159721,9.875027,90.926758,91.350456,1,2,3,4
17.6514263,0.02,-0.20997,9.836894,-0.108275,9.83973,90.630486,91.222801,1,2,3,4
17.6721611,0.02,-0.171087,9.790234,0.050847,9.791861,89.702469,91.00116,1,2,3,4
17.6928921,0.02,-0.17348,9.822537,-0.018544,9.824087,90.108154,91.011818,1,2,3,4
17.7136269,0.02,-0.187238,9.847662,-0.122632,9.850205,90.713333,91.089264,1,2,3,4
17.7343578,0.02,-0.206381,9.866804,-0.077169,9.869264,90.448006,91.198265,1,2,3,4
17.7550926,0.02,-0.223131,9.832706,0.027517,9.835277,89.839699,91.299973,1,2,3,4
17.7758255,0.02,-0.292523,9.81835,-0.068794,9.822948,90.401268,91.706535,1,2,3,4
17.7965584,0.02,-0.281157,9.823135,-0.186042,9.828919,91.084557,91.639465,1,2,3,4
17.8172932,0.02,-0.269791,9.87159,-0.086142,9.875651,90.499779,91.565506,1,2,3,4
17.8380241,0.02,-0.227318,9.877572,-0.043669,9.880284,90.253235,91.318344,1,2,3,4
17.8587589,0.02,-0.219541,9.88834,-0.067597,9.891007,90.391571,91.271873,1,2,3,4
17.8794899,0.02,-0.190828,9.830912,-0.136989,9.833717,90.798187,91.11203,1,2,3,4
17.9002247,0.02,-0.175872,9.80818,-0.195613,9.811707,91.142365,91.027275,1,2,3,4
17.9209557,0.02,-0.166301,9.792626,-0.074776,9.794324,90.437431,90.972923,1,2,3,4
17.9416904,0.02,-0.182453,9.790234,-0.014955,9.791945,90.087509,91.06765,1,2,3,4
17.9624214,0.02,-0.139382,9.842875,-0.012562,9.84387,90.07312,90.811295,1,2,3,4
17.9831562,0.02,-0.15015,9.883554,-0.114257,9.885354,90.662254,90.870361,1,2,3,4
18.0038872,0.02,-0.189631,9.911072,-0.172881,9.914393,90.999138,91.096123,1,2,3,4
18.024622,0.02,-0.25663,9.867402,-0.135194,9.871664,90.784698,91.489807,1,2,3,4
18.0453548,0.02,-0.300897,9.804591,0.031705,9.809258,89.814812,91.75782,1,2,3,4
18.0660877,0.02,-0.339781,9.781859,-0.039482,9.787838,90.231117,91.989418,1,2,3,4
18.0868206,0.02,-0.335593,9.811769,-0.221934,9.820015,91.295006,91.958931,1,2,3,4
18.1075535,0.02,-0.269791,9.845269,-0.113659,9.849621,90.661179,91.569687,1,2,3,4
18.1282864,0.02,-0.239282,9.872188,-0.06999,9.875336,90.406082,91.388466,1,2,3,4
18.1490192,0.02,-0.187238,9.885947,-0.046062,9.887827,90.266907,91.085045,1,2,3,4
18.169754,0.02,-0.148355,9.881161,-0.12682,9.883088,90.735237,90.860168,1,2,3,4
18.190485,0.02,-0.134596,9.834501,-0.241675,9.838391,91.407585,90.784111,1,2,3,4
18.2112198,0.02,-0.164507,9.817153,-0.104686,9.819089,90.61087,90.960022,1,2,3,4
18.2319508,0.02,-0.211167,9.814162,0.049651,9.81656,89.710205,91.232613,1,2,3,4
18.2526855,0.02,-0.229711,9.81476,0.023928,9.817477,89.860352,91.340744,1,2,3,4
18.2734184,0.02,-0.244666,9.797412,-0.108275,9.801064,90.632973,91.430519,1,2,3,4
18.2941513,0.02,-0.312862,9.814162,-0.135194,9.820079,90.788826,91.82589,1,2,3,4
18.3148842,0.02,-0.318245,9.850055,-0.017946,9.85521,90.104332,91.850525,1,2,3,4
18.3356171,0.02,-0.324227,9.848858,-0.013759,9.854203,90.080002,91.885513,1,2,3,4
18.356348,0.02,-0.311665,9.848858,-0.075972,9.854081,90.441742,91.812508,1,2,3,4
18.3770828,0.02,-0.269193,9.85484,-0.272782,9.862289,91.584953,91.56469,1,2,3,4
18.3978157,0.02,-0.204586,9.896116,-0.159123,9.89951,90.920998,91.184326,1,2,3,4
18.4185486,0.02,-0.114257,9.926026,0.068195,9.926918,89.606392,90.659492,1,2,3,4
18.4392815,0.02,-0.083749,9.869197,0.046062,9.869659,89.732597,90.486191,1,2,3,4
18.4600143,0.02,-0.087338,9.83151,-0.071785,9.83216,90.41832,90.508972,1,2,3,4
18.4807472,0.02,-0.144766,9.809975,-0.11007,9.81166,90.642776,90.845451,1,2,3,4
18.5014801,0.02,-0.226122,9.757931,-0.129811,9.761414,90.761963,91.327484,1,2,3,4
18.522213,0.02,-0.294317,9.751948,-0.12682,9.757213,90.74472,91.728683,1,2,3,4
18.5429459,0.02,-0.326022,9.779466,-0.129811,9.78576,90.760063,91.909386,1,2,3,4
18.5636806,0.02,-0.332004,9.842278,-0.13998,9.84887,90.814362,91.931992,1,2,3,4
18.5844116,0.02,-0.311067,9.876375,-0.068794,9.881512,90.398888,91.803993,1,2,3,4
18.6051464,0.02,-0.246461,9.916455,-0.081954,9.919856,90.473358,91.423721,1,2,3,4
18.6258774,0.02,-0.178265,9.909875,-0.081954,9.911817,90.473747,91.030563,1,2,3,4
18.6466122,0.02,-0.125623,9.890733,-0.096909,9.892005,90.561317,90.727684,1,2,3,4
18.667345,0.02,-0.092124,9.847662,-0.121436,9.848842,90.706474,90.53598,1,2,3,4
18.6880779,0.02,-0.071186,9.816555,-0.062812,9.817014,90.366592,90.415482,1,2,3,4
18.7088108,0.02,-0.11007,9.797412,-0.182453,9.799728,91.066803,90.643669,1,2,3,4
18.7295437,0.02,-0.182453,9.733404,-0.181256,9.736801,91.066658,91.073883,1,2,3,4
18.7502766,0.02,-0.224327,9.757333,-0.004786,9.759912,90.028091,91.317032,1,2,3,4
18.7710094,0.02,-0.311665,9.772287,-0.069392,9.777502,90.406639,91.826698,1,2,3,4
18.7917404,0.02,-0.251246,9.830314,-0.082552,9.833871,90.480988,91.464066,1,2,3,4
18.8124752,0.02,-0.203988,9.915258,-0.02333,9.917384,90.134789,91.178589,1,2,3,4
18.8332062,0.02,-0.200997,9.936794,0.044865,9.938929,89.741356,91.158798,1,2,3,4
18.853941,0.02,-0.267398,10.018748,0.050249,10.022442,89.712738,91.528847,1,2,3,4
18.8746738,0.02,-0.321236,9.940384,-0.052044,9.945709,90.29982,91.850945,1,2,3,4
18.8954067,0.02,-0.278764,9.781859,-0.169292,9.787295,90.991104,91.632378,1,2,3,4
18.9161396,0.02,-0.314656,9.726226,-0.206381,9.733502,91.214943,91.852951,1,2,3,4
18.9368725,0.02,-0.323031,9.686146,-0.221336,9.694057,91.308296,91.910095,1,2,3,4
18.9576073,0.02,-0.22672,9.704092,-0.316451,9.711897,91.867249,91.338379,1,2,3,4
18.9783382,0.02,-0.204586,9.826724,-0.171087,9.830342,90.997223,91.192688,1,2,3,4
18.999073,0.02,-0.134596,9.890134,-0.06341,9.891253,90.36731,90.779701,1,2,3,4
19.019804,0.02,-0.121436,9.925428,-0.10349,9.926711,90.597343,90.700966,1,2,3,4
19.0405388,0.02,-0.157926,9.921839,0.018544,9.923113,89.892921,90.911903,1,2,3,4
19.0612698,0.02,-0.269791,9.84467,0.003589,9.848367,89.979118,91.569786,1,2,3,4
19.0820045,0.02,-0.324826,9.848858,0.060419,9.854398,89.648712,91.888992,1,2,3,4
19.1027355,0.02,-0.306281,9.787243,0.110668,9.79266,89.352478,91.792427,1,2,3,4
19.1234703,0.02,-0.306879,9.796814,-0.174676,9.803176,91.020966,91.794167,1,2,3,4
19.1442013,0.02,-0.244666,9.79143,-0.211167,9.796762,91.235092,91.431396,1,2,3,4
19.1649361,0.02,-0.235693,9.847063,-0.046062,9.849991,90.267937,91.371132,1,2,3,4
19.185667,0.02,-0.172283,9.845867,0.002991,9.847375,89.982597,91.002464,1,2,3,4
19.2064018,0.02,-0.187238,9.876974,-0.117248,9.879444,90.68,91.086029,1,2,3,4
19.2271328,0.02,-0.155533,9.944571,-0.159721,9.947069,90.920044,90.896034,1,2,3,4
19.2478676,0.02,-0.18664,9.952946,-0.114855,9.955359,90.661041,91.074303,1,2,3,4
19.2685986,0.02,-0.221336,9.88176,0.030508,9.884285,89.823151,91.283119,1,2,3,4
19.2893333,0.02,-0.267398,9.785448,-0.027517,9.78914,90.161057,91.565277,1,2,3,4
19.3100643,0.02,-0.267398,9.742975,-0.175274,9.74822,91.030243,91.572098,1,2,3,4
19.3307991,0.02,-0.327817,9.69153,-0.05324,9.697219,90.314568,91.937294,1,2,3,4
19.3515301,0.02,-0.309272,9.665209,0.021535,9.670179,89.872406,91.832756,1,2,3,4
19.3722649,0.02,-0.223131,9.814162,-0.230309,9.8194,91.343971,91.302429,1,2,3,4
19.3929977,0.02,-0.147159,9.885947,-0.300299,9.891602,91.739708,90.852821,1,2,3,4
19.4137306,0.02,-0.145364,9.824331,-0.181855,9.827089,91.060341,90.847702,1,2,3,4
19.4344635,0.02,-0.190828,9.867402,0.05683,9.869411,89.670082,91.107918,1,2,3,4
19.4551964,0.02,-0.169292,10.003195,-0.04666,10.004736,90.26722,90.969574,1,2,3,4
19.4759293,0.02,-0.15673,10.035499,-0.248854,10.039807,91.420319,90.894745,1,2,3,4
19.4966621,0.02,-0.263211,9.856036,-0.271585,9.86329,91.577835,91.529747,1,2,3,4
19.517395,0.02,-0.238086,9.760921,-0.049651,9.763951,90.291359,91.39727,1,2,3,4
19.5381279,0.02,-0.312263,9.759128,0.105882,9.764696,89.378708,91.832672,1,2,3,4
19.5588608,0.02,-0.224925,9.759128,-0.085543,9.762094,90.502075,91.320305,1,2,3,4
19.5795937,0.02,-0.177069,9.692726,-0.296112,9.698865,91.749542,91.046577,1,2,3,4
19.6003265,0.02,-0.117248,9.660423,-0.047856,9.661253,90.283813,90.695366,1,2,3,4
19.6210594,0.02,-0.119043,9.923634,0.199202,9.926346,88.850105,90.687279,1,2,3,4
19.6417923,0.02,-0.205783,10.036695,-0.131007,10.039659,90.747673,91.174576,1,2,3,4
19.6625252,0.02,-0.27996,10.045668,-0.312263,10.054419,91.779739,91.596352,1,2,3,4
19.6832581,0.02,-0.37328,9.879367,-0.154337,9.887621,90.894371,92.163826,1,2,3,4
19.7039909,0.02,-0.25005,9.795618,0.032901,9.798864,89.807617,91.462257,1,2,3,4
19.7247238,0.02,-0.364905,9.749556,0.119043,9.757108,89.300941,92.143463,1,2,3,4
19.7454567,0.02,-0.248854,9.656236,-0.131605,9.660338,90.780579,91.476257,1,2,3,4
19.7661896,0.02,-0.214158,9.660423,-0.442074,9.672904,92.619461,91.269958,1,2,3,4
19.7869244,0.02,-0.187837,9.81835,-0.041874,9.820236,90.244316,91.096001,1,2,3,4
19.8076553,0.02,-0.174078,9.929018,0.087338,9.930928,89.496101,91.004417,1,2,3,4
